epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
114,2354.44,0.8703,0.34642,0.10528,0.57439,1.0117,0.96281,0.82927,0.90378,0.72607,0.97813,0.89756,0.94368,0.91745,0.86551,0.37126,0.03865,0.48959,0.96953,0.00155252,0.00155252,0.00155252
115,2369.25,0.86253,0.3086,0.10642,0.5798,0.99899,0.9785,0.87805,0.92632,0.70838,0.97204,0.94146,0.95098,0.93647,0.93721,0.30716,0.04136,0.46278,0.96741,0.00154856,0.00154856,0.00154856
116,2384.31,0.85571,0.30209,0.10928,0.57875,1.00085,0.97438,0.83902,0.90939,0.70286,0.98827,0.87805,0.94569,0.92221,0.91765,0.33836,0.03499,0.48339,0.9573,0.0015446,0.0015446,0.0015446
117,2399.6,0.86191,0.31154,0.10462,0.56838,1.00794,0.9997,0.82927,0.91461,0.76192,0.97847,0.89268,0.95139,0.91925,0.71,0.36662,0.03483,0.46509,0.92072,0.00154064,0.00154064,0.00154064
118,2415.38,0.84876,0.29053,0.10142,0.56009,1.00172,0.97325,0.82927,0.90393,0.75768,0.97811,0.87179,0.94266,0.90906,0.69825,0.37243,0.06534,0.46983,0.91585,0.00153668,0.00153668,0.00153668
119,2430.25,0.85093,0.31286,0.10036,0.57343,0.99697,0.91607,0.84878,0.90289,0.72559,0.96876,0.90751,0.94359,0.9172,0.83846,0.3656,0.03896,0.47601,0.94662,0.00153272,0.00153272,0.00153272
120,2444.91,0.85128,0.30353,0.10084,0.56539,1.00312,0.96591,0.82923,0.90997,0.75228,0.97354,0.89749,0.95299,0.92508,0.74729,0.33175,0.03436,0.45653,0.9078,0.00152876,0.00152876,0.00152876
121,2460.14,0.82065,0.30289,0.09783,0.54541,0.98433,0.97398,0.83415,0.91624,0.72333,0.95294,0.88895,0.94652,0.92859,0.82771,0.31883,0.02963,0.46536,0.93324,0.0015248,0.0015248,0.0015248
122,2475.06,0.82853,0.32322,0.10733,0.56338,1.0012,0.96474,0.84878,0.91791,0.75875,0.97301,0.87925,0.94687,0.91846,0.73346,0.40174,0.04828,0.44338,0.93257,0.00152084,0.00152084,0.00152084
123,2490.08,0.84155,0.30623,0.10285,0.56649,1.00357,0.9569,0.86829,0.91417,0.75878,0.9714,0.89268,0.94836,0.92738,0.74358,0.34396,0.0437,0.45445,0.91254,0.00151688,0.00151688,0.00151688
124,2505.69,0.84015,0.30429,0.09679,0.55991,1.00381,0.96207,0.86602,0.91345,0.75784,0.98378,0.88756,0.95077,0.9279,0.73965,0.3623,0.03499,0.44373,0.92572,0.00151292,0.00151292,0.00151292
125,2520.65,0.8253,0.28985,0.09812,0.54571,0.99615,0.98731,0.82439,0.90817,0.72232,0.9773,0.9122,0.95154,0.92516,0.8403,0.35561,0.03738,0.46554,0.95622,0.00150896,0.00150896,0.00150896
126,2535.65,0.85895,0.3255,0.09355,0.56178,0.99204,0.98289,0.84042,0.89944,0.74784,0.94981,0.89756,0.94359,0.91219,0.74241,0.41483,0.06686,0.54532,0.92289,0.001505,0.001505,0.001505
127,2550.46,0.84742,0.33917,0.09999,0.56215,1.00124,0.95138,0.84878,0.91533,0.74325,0.96143,0.89756,0.95558,0.92602,0.79132,0.32486,0.03579,0.45415,0.94319,0.00150104,0.00150104,0.00150104
128,2565.52,0.86684,0.30131,0.09549,0.55651,1.00513,0.96108,0.8439,0.91486,0.75209,0.96307,0.89057,0.9474,0.92274,0.75527,0.349,0.05635,0.45881,0.93608,0.00149708,0.00149708,0.00149708
129,2580.29,0.86314,0.31678,0.10493,0.5702,1.00256,0.95782,0.85854,0.91368,0.75733,0.97885,0.90295,0.94744,0.91693,0.74005,0.37482,0.05242,0.44783,0.94956,0.00149312,0.00149312,0.00149312
130,2594.94,0.83164,0.27299,0.09725,0.54909,0.98211,0.9693,0.86341,0.91747,0.7262,0.9585,0.92195,0.9582,0.92478,0.87257,0.33039,0.04307,0.45615,0.96697,0.00148916,0.00148916,0.00148916
131,2609.8,0.83351,0.28419,0.09664,0.55949,0.98881,0.97796,0.85854,0.91467,0.72163,0.95756,0.9122,0.94849,0.9259,0.90531,0.32398,0.03232,0.46364,0.97171,0.0014852,0.0014852,0.0014852
132,2624.53,0.8332,0.29064,0.09627,0.55356,0.99799,0.94554,0.86341,0.91446,0.7177,0.98903,0.87938,0.94853,0.93097,0.8653,0.31139,0.04002,0.48188,0.96088,0.00148124,0.00148124,0.00148124
133,2639.58,0.8411,0.28122,0.10069,0.55473,1.00704,0.95125,0.87805,0.913,0.75581,0.97286,0.91707,0.95737,0.92612,0.74139,0.31857,0.03611,0.44356,0.93184,0.00147728,0.00147728,0.00147728
134,2654.5,0.83181,0.2895,0.10419,0.55168,0.99017,0.96766,0.87572,0.91747,0.74543,0.97428,0.9122,0.95409,0.92711,0.77563,0.31516,0.05327,0.42622,0.94131,0.00147332,0.00147332,0.00147332
135,2669.22,0.83554,0.28218,0.10225,0.56285,0.99213,0.9582,0.86341,0.91191,0.72173,0.98931,0.90302,0.95102,0.91338,0.86024,0.40516,0.04788,0.45919,0.99005,0.00146936,0.00146936,0.00146936
136,2684.22,0.8164,0.28205,0.09517,0.54835,0.98255,0.96493,0.87317,0.9221,0.72991,0.95903,0.91707,0.95008,0.92485,0.83732,0.35645,0.03177,0.44237,0.948,0.0014654,0.0014654,0.0014654
137,2699.36,0.83431,0.28636,0.09592,0.55087,0.99306,0.96727,0.86829,0.91615,0.7388,0.99462,0.90131,0.95052,0.92891,0.82339,0.34878,0.03437,0.45201,0.94432,0.00146144,0.00146144,0.00146144
138,2714.32,0.82773,0.27413,0.08608,0.54162,0.98262,0.95755,0.87317,0.91795,0.75743,0.97782,0.92683,0.9522,0.93293,0.75145,0.32306,0.03183,0.42109,0.92808,0.00145748,0.00145748,0.00145748
139,2729.92,0.82551,0.31581,0.09714,0.54547,0.99752,0.96809,0.85366,0.91981,0.75188,0.97358,0.89893,0.95037,0.92805,0.78859,0.32875,0.02688,0.42777,0.94381,0.00145352,0.00145352,0.00145352
140,2745.18,0.84017,0.28797,0.09292,0.53878,1.00595,0.93354,0.86341,0.91786,0.75399,0.97362,0.90002,0.95434,0.93108,0.7542,0.31895,0.03175,0.43924,0.93975,0.00144956,0.00144956,0.00144956
141,2760.32,0.83875,0.30421,0.09372,0.55812,0.99734,0.92726,0.84878,0.908,0.74817,0.98412,0.90692,0.95081,0.92434,0.80863,0.32992,0.04239,0.45877,0.966,0.0014456,0.0014456,0.0014456
142,2775.47,0.83391,0.27384,0.09097,0.54738,0.99866,0.97355,0.86341,0.91309,0.75155,0.97791,0.89756,0.94682,0.91487,0.7584,0.36333,0.03542,0.42648,0.95076,0.00144164,0.00144164,0.00144164
143,2790.83,0.81353,0.2977,0.09115,0.54193,0.99378,0.96783,0.84878,0.91119,0.75596,0.96889,0.91153,0.94619,0.92357,0.75728,0.30872,0.03622,0.43264,0.94,0.00143768,0.00143768,0.00143768
144,2806.16,0.82291,0.2743,0.09203,0.54695,0.99661,0.95023,0.87317,0.91891,0.74408,0.95718,0.91707,0.95023,0.9281,0.76984,0.34054,0.03362,0.42596,0.94829,0.00143372,0.00143372,0.00143372
145,2821.57,0.84047,0.27869,0.08721,0.55378,0.99209,0.96412,0.89268,0.9218,0.72525,0.97909,0.91359,0.95035,0.92773,0.91205,0.34118,0.03675,0.4401,0.98078,0.00142976,0.00142976,0.00142976
146,2836.82,0.8296,0.29226,0.09512,0.55371,1.00074,0.98332,0.86255,0.92393,0.72699,0.99444,0.87231,0.94705,0.92596,0.87217,0.34819,0.04352,0.44105,0.96355,0.0014258,0.0014258,0.0014258
147,2851.78,0.83022,0.30138,0.09412,0.54374,0.99277,0.97449,0.88293,0.92141,0.75556,0.98911,0.89268,0.9467,0.92434,0.76907,0.32738,0.03006,0.43063,0.9267,0.00142184,0.00142184,0.00142184
148,2866.17,0.81764,0.27659,0.08523,0.53185,0.98895,0.98299,0.84545,0.91312,0.75301,0.97256,0.90244,0.95332,0.92623,0.75929,0.29317,0.03134,0.41564,0.9189,0.00141788,0.00141788,0.00141788
149,2880.56,0.83875,0.26954,0.09116,0.5525,0.99768,0.97693,0.84878,0.91209,0.71282,0.96461,0.9306,0.95748,0.92555,0.93346,0.34761,0.02433,0.45565,0.99712,0.00141392,0.00141392,0.00141392
150,2894.87,0.82954,0.30291,0.08925,0.54816,0.99898,0.94486,0.8439,0.91029,0.72112,0.95888,0.92195,0.95358,0.92458,0.86995,0.34502,0.03423,0.47567,0.96322,0.00140996,0.00140996,0.00140996
151,2909.26,0.80754,0.28697,0.09558,0.53353,0.98017,0.95998,0.86829,0.91783,0.76164,0.95889,0.91707,0.95304,0.92933,0.72572,0.30994,0.03111,0.40919,0.92082,0.001406,0.001406,0.001406
152,2924.14,0.81285,0.27338,0.09159,0.52582,0.99079,0.97923,0.86341,0.91854,0.7343,0.9592,0.91736,0.94701,0.92757,0.84454,0.31052,0.02994,0.43468,0.95152,0.00140204,0.00140204,0.00140204
153,2938.29,0.81445,0.27559,0.09514,0.53064,0.99036,0.97734,0.84141,0.91631,0.75804,0.97272,0.9122,0.95194,0.92272,0.73184,0.33072,0.0295,0.41994,0.93043,0.00139808,0.00139808,0.00139808
154,2952.55,0.82521,0.23705,0.09156,0.55098,0.9979,0.97829,0.86341,0.91702,0.75679,0.92777,0.92195,0.94847,0.91912,0.71125,0.3174,0.02924,0.41991,0.93946,0.00139412,0.00139412,0.00139412
155,2966.62,0.82519,0.24556,0.08213,0.54216,0.99313,0.96264,0.8439,0.90019,0.74177,0.96053,0.91707,0.9501,0.92158,0.81942,0.36214,0.0315,0.46667,0.96106,0.00139016,0.00139016,0.00139016
156,2980.84,0.83089,0.28833,0.08526,0.55582,0.99339,0.97084,0.87317,0.92369,0.7404,0.98917,0.89135,0.94911,0.92492,0.84521,0.31979,0.03197,0.42944,0.94853,0.0013862,0.0013862,0.0013862
157,2995.22,0.80831,0.25074,0.09314,0.53689,0.98553,0.9775,0.84772,0.91995,0.75104,0.9641,0.90244,0.94633,0.9263,0.79821,0.27995,0.05095,0.42862,0.93916,0.00138224,0.00138224,0.00138224
158,3009.4,0.80401,0.28309,0.08856,0.53409,0.97713,0.95798,0.89268,0.91873,0.75989,0.97158,0.92683,0.95576,0.93633,0.78128,0.29648,0.03201,0.4233,0.92601,0.00137828,0.00137828,0.00137828
159,3024.16,0.80705,0.26715,0.0832,0.54292,0.97816,0.96738,0.85854,0.91599,0.73338,0.9841,0.90575,0.94943,0.92677,0.86701,0.32914,0.02427,0.43779,0.95022,0.00137432,0.00137432,0.00137432
160,3037.98,0.80826,0.23898,0.08471,0.53699,0.99325,0.96785,0.86829,0.91489,0.76099,0.98299,0.92195,0.95862,0.9305,0.74071,0.31599,0.02882,0.41743,0.92684,0.00137036,0.00137036,0.00137036
161,3051.64,0.81382,0.29462,0.08611,0.54158,0.98022,0.97661,0.85854,0.91342,0.7389,0.96391,0.91203,0.95441,0.92477,0.82615,0.34053,0.02725,0.43521,0.96735,0.0013664,0.0013664,0.0013664
162,3065.32,0.82354,0.26708,0.0874,0.53439,0.98749,0.98663,0.84878,0.91766,0.78018,0.96561,0.9122,0.95553,0.93108,0.6794,0.29484,0.02579,0.41243,0.9084,0.00136244,0.00136244,0.00136244
163,3079.58,0.80661,0.29058,0.08929,0.53591,0.98146,0.98336,0.86499,0.92264,0.78501,0.97462,0.91707,0.95003,0.93032,0.68556,0.30083,0.03237,0.40576,0.90037,0.00135848,0.00135848,0.00135848
164,3094.54,0.79438,0.23182,0.08351,0.52147,0.97327,0.97173,0.83851,0.9103,0.74422,0.94006,0.90732,0.94806,0.92325,0.81331,0.31535,0.02376,0.43926,0.93869,0.00135452,0.00135452,0.00135452
165,3109.1,0.81216,0.26268,0.08539,0.52498,0.97559,0.96181,0.86001,0.91201,0.75956,0.9786,0.89219,0.94583,0.92454,0.74875,0.31807,0.0378,0.42757,0.93065,0.00135056,0.00135056,0.00135056
166,3123.56,0.79934,0.27328,0.08062,0.52491,0.98241,0.96969,0.84878,0.9188,0.76626,0.95522,0.9365,0.95558,0.93004,0.75474,0.29627,0.03808,0.42421,0.9262,0.0013466,0.0013466,0.0013466
167,3138.28,0.81697,0.27153,0.0844,0.54464,0.99106,0.95302,0.84878,0.91202,0.74686,0.96537,0.92195,0.95602,0.93198,0.78025,0.28318,0.03662,0.45004,0.92114,0.00134264,0.00134264,0.00134264
168,3153.12,0.83572,0.27493,0.08627,0.54865,0.98948,0.98293,0.84263,0.9074,0.76244,0.96675,0.90244,0.95448,0.92714,0.70782,0.32306,0.03832,0.43094,0.93827,0.00133868,0.00133868,0.00133868
169,3168.13,0.8195,0.28608,0.08879,0.52637,0.98667,0.98043,0.85854,0.91534,0.77372,0.98055,0.89756,0.95332,0.93096,0.7239,0.26317,0.02744,0.42148,0.91516,0.00133472,0.00133472,0.00133472
170,3182.65,0.79017,0.26987,0.08317,0.52068,0.97801,0.94857,0.88293,0.91914,0.76491,0.97418,0.9122,0.95531,0.93236,0.73024,0.29588,0.02658,0.41351,0.93468,0.00133076,0.00133076,0.00133076
171,3197.49,0.80174,0.26153,0.08089,0.52782,0.98273,0.98236,0.85854,0.91485,0.76164,0.95908,0.91465,0.94652,0.92664,0.74527,0.30232,0.02727,0.41426,0.91693,0.0013268,0.0013268,0.0013268
172,3211.93,0.803,0.25743,0.0857,0.52285,0.9805,0.98292,0.84226,0.91436,0.75241,0.96511,0.92195,0.95393,0.93176,0.7824,0.28398,0.03613,0.42324,0.93,0.00132284,0.00132284,0.00132284
173,3226.39,0.80532,0.26357,0.08366,0.52408,0.98034,0.98682,0.8439,0.91834,0.74236,0.97015,0.90732,0.95534,0.93032,0.82347,0.31205,0.03777,0.41711,0.9569,0.00131888,0.00131888,0.00131888
174,3240.58,0.83196,0.28405,0.08736,0.54355,0.98811,0.94312,0.88973,0.9299,0.76729,0.99519,0.8878,0.95643,0.92762,0.73357,0.31539,0.02472,0.39816,0.93526,0.00131492,0.00131492,0.00131492
175,3255.34,0.79502,0.23925,0.08736,0.53032,0.97774,0.9553,0.86341,0.9215,0.7619,0.97335,0.91707,0.957,0.93262,0.74783,0.2927,0.03294,0.42332,0.93249,0.00131096,0.00131096,0.00131096
176,3269.67,0.79015,0.23734,0.0831,0.51837,0.97336,0.96195,0.86323,0.9193,0.76671,0.97957,0.89268,0.95381,0.92443,0.73011,0.31313,0.03107,0.41485,0.91911,0.001307,0.001307,0.001307
177,3284.15,0.79422,0.25676,0.07883,0.52352,0.97231,0.9614,0.85058,0.91702,0.75236,0.97146,0.91707,0.95806,0.93266,0.76521,0.28311,0.03285,0.4206,0.92916,0.00130304,0.00130304,0.00130304
178,3298.39,0.82003,0.27418,0.08937,0.5348,0.99055,0.95282,0.88665,0.9175,0.77814,0.96423,0.92035,0.95785,0.93262,0.70172,0.28608,0.04496,0.41957,0.90638,0.00129908,0.00129908,0.00129908
179,3312.99,0.78813,0.27044,0.08639,0.51222,0.9774,0.97409,0.85854,0.91999,0.77173,0.96444,0.92621,0.95737,0.93274,0.72485,0.28598,0.0335,0.40625,0.91161,0.00129512,0.00129512,0.00129512
180,3327.33,0.79055,0.2559,0.08333,0.52407,0.96975,0.98874,0.85696,0.90216,0.74498,0.96935,0.90244,0.9536,0.9291,0.78563,0.29307,0.02497,0.42191,0.9396,0.00129116,0.00129116,0.00129116
181,3341.87,0.7924,0.26579,0.07921,0.5135,0.97673,0.99278,0.83415,0.91786,0.75867,0.99105,0.87805,0.94653,0.92339,0.74141,0.29469,0.03108,0.42311,0.9197,0.0012872,0.0012872,0.0012872
182,3356.33,0.79008,0.2341,0.08098,0.51973,0.97128,0.98899,0.87643,0.9203,0.78588,0.99607,0.8878,0.94754,0.92365,0.68272,0.28756,0.03219,0.40021,0.90728,0.00128324,0.00128324,0.00128324
183,3370.95,0.79279,0.23633,0.08482,0.52209,0.96976,0.96014,0.84878,0.90993,0.7594,0.97901,0.91019,0.95515,0.93727,0.71293,0.26583,0.02699,0.41381,0.90659,0.00127928,0.00127928,0.00127928
184,3385.82,0.80601,0.28395,0.0884,0.52745,0.98146,0.96223,0.86982,0.92909,0.79046,0.99155,0.90732,0.95879,0.93463,0.6778,0.26227,0.04163,0.38756,0.9129,0.00127532,0.00127532,0.00127532
185,3400.67,0.79746,0.24005,0.08161,0.51688,0.97759,0.97753,0.84873,0.91959,0.76543,0.97358,0.89877,0.95934,0.93705,0.75758,0.26356,0.03514,0.40985,0.92865,0.00127136,0.00127136,0.00127136
186,3415.21,0.78854,0.25011,0.08569,0.51409,0.97595,0.9778,0.8595,0.92337,0.77555,0.98343,0.92683,0.95592,0.93513,0.71255,0.25949,0.03674,0.38643,0.90756,0.0012674,0.0012674,0.0012674
187,3429.97,0.79901,0.27462,0.08227,0.51605,0.97761,0.97325,0.88752,0.9282,0.79278,0.97245,0.92683,0.9601,0.94461,0.65532,0.24076,0.03373,0.38173,0.89203,0.00126344,0.00126344,0.00126344
188,3445.37,0.7771,0.26328,0.0806,0.50153,0.96294,0.967,0.85762,0.92026,0.77546,0.96925,0.9224,0.94991,0.93204,0.68435,0.28029,0.03747,0.40062,0.89044,0.00125948,0.00125948,0.00125948
189,3460.1,0.8089,0.2514,0.07732,0.50346,0.98066,0.95309,0.89196,0.9193,0.78166,0.97577,0.93171,0.95708,0.9331,0.67462,0.29414,0.03571,0.39514,0.91029,0.00125552,0.00125552,0.00125552
190,3474.28,0.78749,0.24924,0.07639,0.5129,0.97526,0.98869,0.85249,0.91629,0.77827,0.96452,0.91707,0.94978,0.92929,0.6816,0.2894,0.03696,0.40404,0.92382,0.00125156,0.00125156,0.00125156
191,3488.53,0.78529,0.26372,0.08515,0.5223,0.97236,0.98288,0.84031,0.92574,0.78817,0.98939,0.90945,0.95703,0.93111,0.67349,0.27656,0.02855,0.4031,0.90334,0.0012476,0.0012476,0.0012476
192,3502.87,0.76533,0.23301,0.08194,0.50218,0.9699,0.96624,0.89268,0.92263,0.76561,0.97164,0.91707,0.95345,0.9293,0.73474,0.29167,0.02814,0.40695,0.91355,0.00124364,0.00124364,0.00124364
193,3517.36,0.77358,0.2472,0.0837,0.4975,0.9705,0.96617,0.85366,0.92464,0.77987,0.99218,0.87805,0.95306,0.93096,0.66418,0.26772,0.02875,0.41005,0.89606,0.00123968,0.00123968,0.00123968
194,3531.56,0.78534,0.24613,0.0849,0.51905,0.97664,0.98888,0.86724,0.93151,0.77669,0.97342,0.8932,0.95504,0.93275,0.66959,0.27684,0.03793,0.38525,0.89235,0.00123572,0.00123572,0.00123572
195,3545.77,0.77392,0.22899,0.07728,0.51526,0.97132,0.97764,0.8878,0.92731,0.77928,0.98419,0.91111,0.95478,0.93391,0.66715,0.276,0.03681,0.38543,0.89831,0.00123176,0.00123176,0.00123176
196,3561,0.76171,0.22351,0.07661,0.50428,0.96069,0.96782,0.87317,0.92228,0.77614,0.97856,0.89077,0.95591,0.93659,0.68247,0.26831,0.03116,0.37862,0.89921,0.0012278,0.0012278,0.0012278
197,3575.25,0.78001,0.25393,0.07698,0.50835,0.96831,0.96683,0.87317,0.92661,0.76737,0.98419,0.91127,0.95718,0.93298,0.71033,0.28605,0.03558,0.38708,0.90493,0.00122384,0.00122384,0.00122384
198,3591.6,0.77661,0.22112,0.07134,0.49375,0.96771,0.96738,0.85366,0.92449,0.78126,0.97648,0.89756,0.95636,0.92908,0.67104,0.32419,0.03969,0.38787,0.90418,0.00121988,0.00121988,0.00121988
199,3606.92,0.77746,0.2515,0.08062,0.50864,0.97295,0.99434,0.85729,0.92396,0.77398,0.947,0.9122,0.9553,0.93497,0.69091,0.30251,0.03629,0.3994,0.89676,0.00121592,0.00121592,0.00121592
200,3621.08,0.78043,0.2587,0.07942,0.50629,0.97323,0.97419,0.85854,0.91742,0.78366,0.96979,0.92683,0.95792,0.93213,0.67297,0.31127,0.02524,0.40415,0.89218,0.00121196,0.00121196,0.00121196
201,3635.23,0.78708,0.23225,0.07395,0.48374,0.96252,0.98309,0.87317,0.92435,0.78227,0.97837,0.89756,0.95732,0.93512,0.66248,0.27208,0.02414,0.39086,0.89227,0.001208,0.001208,0.001208
202,3649.85,0.77664,0.24288,0.07615,0.50566,0.97095,0.9699,0.8439,0.9161,0.7685,0.98428,0.91625,0.95688,0.93122,0.69193,0.27939,0.03188,0.42112,0.9066,0.00120404,0.00120404,0.00120404
203,3664.19,0.77723,0.2458,0.07675,0.5097,0.96045,0.95775,0.86341,0.92467,0.78584,0.97849,0.8876,0.95407,0.92892,0.68129,0.27316,0.02908,0.39711,0.90488,0.00120008,0.00120008,0.00120008
204,3678.72,0.78836,0.23112,0.07453,0.50774,0.97476,0.96706,0.85918,0.92187,0.775,0.96576,0.89268,0.95503,0.9306,0.74106,0.28888,0.04242,0.42998,0.92375,0.00119612,0.00119612,0.00119612
205,3693.24,0.78524,0.2399,0.08485,0.50994,0.97145,0.98888,0.86726,0.92108,0.77537,0.97572,0.91707,0.9578,0.92996,0.70294,0.28798,0.03388,0.39894,0.91795,0.00119216,0.00119216,0.00119216
206,3707.3,0.77238,0.24362,0.06948,0.48364,0.96769,0.97147,0.8878,0.92825,0.78377,0.96877,0.90244,0.95407,0.93023,0.66614,0.27747,0.03049,0.39702,0.90815,0.0011882,0.0011882,0.0011882
207,3722.37,0.79957,0.26595,0.08622,0.5213,0.98339,0.96879,0.87805,0.92488,0.78966,0.98424,0.91378,0.95422,0.9356,0.64339,0.27144,0.03218,0.38428,0.89134,0.00118424,0.00118424,0.00118424
208,3737.55,0.78934,0.24831,0.07469,0.50309,0.97337,0.96282,0.88428,0.92186,0.77385,0.97891,0.90574,0.9469,0.92992,0.6985,0.28314,0.02921,0.38994,0.90485,0.00118028,0.00118028,0.00118028
209,3752.39,0.76659,0.23914,0.07974,0.50601,0.96912,0.97298,0.87835,0.92435,0.77374,0.93929,0.9057,0.94547,0.92776,0.70179,0.2881,0.03422,0.4076,0.90722,0.00117632,0.00117632,0.00117632
210,3767.02,0.77367,0.24857,0.07566,0.50451,0.96687,0.96238,0.87353,0.91105,0.77021,0.97886,0.90336,0.94627,0.92849,0.70417,0.28022,0.04307,0.39862,0.90852,0.00117236,0.00117236,0.00117236
211,3782,0.76715,0.23299,0.07962,0.50168,0.97428,0.98372,0.88455,0.92501,0.78641,0.97363,0.90063,0.95324,0.93079,0.67497,0.2744,0.04679,0.40699,0.91189,0.0011684,0.0011684,0.0011684
212,3797.42,0.79419,0.25056,0.07993,0.51316,0.98418,0.96205,0.8657,0.92406,0.76539,0.97378,0.90577,0.95724,0.9331,0.75418,0.26483,0.03571,0.41113,0.92602,0.00116444,0.00116444,0.00116444
213,3812.18,0.75714,0.22857,0.06626,0.49532,0.95896,0.95937,0.85854,0.92307,0.77645,0.97374,0.91707,0.95723,0.93584,0.70454,0.26388,0.03167,0.4065,0.9069,0.00116048,0.00116048,0.00116048
214,3827.06,0.76428,0.21993,0.06928,0.49968,0.97017,0.97773,0.85656,0.92692,0.7812,0.97367,0.9122,0.95593,0.93632,0.70214,0.27916,0.04173,0.38213,0.91156,0.00115652,0.00115652,0.00115652
215,3841.8,0.77122,0.22372,0.0783,0.50642,0.96282,0.95671,0.86254,0.92314,0.78643,0.98954,0.90244,0.95741,0.93105,0.64817,0.2668,0.04214,0.37697,0.88317,0.00115256,0.00115256,0.00115256
216,3856.78,0.75609,0.23642,0.07508,0.49057,0.96265,0.96152,0.85323,0.91808,0.7849,0.97899,0.90908,0.95592,0.92721,0.66437,0.2886,0.04054,0.40127,0.89939,0.0011486,0.0011486,0.0011486
217,3871.56,0.7688,0.25294,0.07792,0.50354,0.96265,0.98487,0.85854,0.9183,0.79441,0.96869,0.9122,0.95009,0.93025,0.65103,0.27789,0.03185,0.39219,0.89284,0.00114464,0.00114464,0.00114464
218,3886.25,0.766,0.241,0.07729,0.50146,0.96759,0.97247,0.86142,0.92238,0.78995,1,0.89475,0.95518,0.93403,0.66049,0.25665,0.03149,0.39647,0.90239,0.00114068,0.00114068,0.00114068
219,3901,0.77016,0.24366,0.07201,0.50225,0.95824,0.96801,0.88559,0.92434,0.79084,0.97388,0.90928,0.95607,0.93449,0.6492,0.25798,0.02486,0.38079,0.89971,0.00113672,0.00113672,0.00113672
220,3916.04,0.75461,0.2338,0.07614,0.5005,0.96245,0.96253,0.87709,0.91874,0.79563,0.97857,0.891,0.95425,0.92839,0.6328,0.28968,0.03182,0.37796,0.90566,0.00113276,0.00113276,0.00113276
221,3930.82,0.75848,0.22275,0.06948,0.49642,0.95888,0.93432,0.89756,0.92363,0.78142,0.97719,0.9122,0.94828,0.92693,0.6755,0.27607,0.02791,0.37916,0.91519,0.0011288,0.0011288,0.0011288
222,3946.26,0.7628,0.21237,0.07768,0.49112,0.96893,0.97684,0.87805,0.9231,0.77069,0.98402,0.90106,0.94659,0.93119,0.72933,0.2656,0.02725,0.39213,0.92384,0.00112484,0.00112484,0.00112484
223,3961.03,0.74565,0.20508,0.06871,0.4738,0.95863,0.96397,0.86341,0.92699,0.79508,0.98368,0.88193,0.95485,0.93168,0.65387,0.25115,0.0341,0.38486,0.89713,0.00112088,0.00112088,0.00112088
224,3975.9,0.76601,0.24904,0.07569,0.50761,0.97779,0.95684,0.85854,0.92019,0.76119,0.98399,0.89962,0.95335,0.927,0.73609,0.25309,0.03088,0.42105,0.91764,0.00111692,0.00111692,0.00111692
225,3990.72,0.79404,0.2508,0.08183,0.50138,0.97548,0.98852,0.86829,0.9174,0.76807,0.96689,0.9122,0.95271,0.92619,0.74513,0.27893,0.0299,0.3996,0.9322,0.00111296,0.00111296,0.00111296
226,4005.51,0.76229,0.20515,0.07175,0.49925,0.96201,0.96907,0.86829,0.91168,0.76265,0.96885,0.91043,0.94883,0.92517,0.74981,0.2793,0.04344,0.41372,0.93346,0.001109,0.001109,0.001109
227,4020.18,0.75302,0.23755,0.0727,0.49866,0.96247,0.97257,0.86489,0.9209,0.77998,0.95865,0.9047,0.95715,0.93271,0.7046,0.26356,0.02791,0.39679,0.9153,0.00110504,0.00110504,0.00110504
228,4035.18,0.74667,0.23615,0.07256,0.49457,0.96264,0.97867,0.87805,0.91526,0.77982,0.96145,0.92195,0.9523,0.93227,0.69755,0.27497,0.03348,0.40186,0.90858,0.00110108,0.00110108,0.00110108
229,4050.19,0.76372,0.21858,0.07281,0.49775,0.97199,0.95128,0.87805,0.9196,0.77285,0.96259,0.92195,0.95441,0.9313,0.71838,0.28452,0.03318,0.40658,0.9073,0.00109712,0.00109712,0.00109712
230,4064.79,0.74493,0.1997,0.06885,0.48377,0.95368,0.98305,0.84875,0.92451,0.77025,0.9841,0.90573,0.95002,0.93208,0.72868,0.27303,0.03165,0.39609,0.91076,0.00109316,0.00109316,0.00109316
231,4079.83,0.74764,0.23531,0.07488,0.48778,0.95477,0.97231,0.85629,0.92517,0.77797,0.98654,0.90244,0.94745,0.92695,0.69697,0.27654,0.03526,0.39715,0.90649,0.0010892,0.0010892,0.0010892
232,4094.44,0.75715,0.22384,0.07387,0.50397,0.96344,0.94309,0.87317,0.92274,0.79102,0.97914,0.91574,0.95633,0.93253,0.64196,0.29288,0.03232,0.40252,0.89594,0.00108524,0.00108524,0.00108524
233,4109.26,0.75501,0.21019,0.06732,0.49344,0.96326,0.97125,0.85366,0.92046,0.78556,0.98341,0.90244,0.95446,0.93244,0.67235,0.26887,0.02977,0.38867,0.90032,0.00108128,0.00108128,0.00108128
