epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
11,91.3405,1.18089,0.94425,0.49655,0.84899,1.1471,0.90629,0.8125,0.84114,0.61474,0.92566,0.88281,0.9078,0.82827,1.15059,0.97414,0.24762,0.79634,1.09338,0.001934,0.001934,0.001934
12,97.8775,1.13795,0.95774,0.48906,0.82152,1.15085,0.94514,0.82031,0.85327,0.6599,0.97727,0.89062,0.92664,0.85836,0.99586,0.89307,0.26498,0.66826,1.03427,0.0019274,0.0019274,0.0019274
13,106.066,1.13537,0.92005,0.47244,0.79544,1.12716,0.96473,0.82031,0.85461,0.62052,0.98288,0.89692,0.92678,0.84895,1.18258,0.89366,0.23049,0.75626,1.08949,0.0019208,0.0019208,0.0019208
14,114.994,1.07976,0.86602,0.44844,0.75936,1.09604,0.92038,0.81275,0.84548,0.63732,0.94387,0.91962,0.93501,0.86548,0.94695,0.86943,0.24445,0.63522,0.99701,0.0019142,0.0019142,0.0019142
15,123.28,1.12031,0.88114,0.46451,0.79606,1.14336,0.99372,0.83594,0.86184,0.6139,0.98242,0.87322,0.93659,0.87191,1.0973,0.74466,0.24136,0.64548,1.06453,0.0019076,0.0019076,0.0019076
16,130.829,1.10812,0.82351,0.43567,0.75596,1.10994,0.94654,0.80469,0.8559,0.64514,0.97758,0.84375,0.89895,0.80234,0.9533,0.9394,0.21941,0.62158,1.00658,0.001901,0.001901,0.001901
17,137.922,1.0979,0.7815,0.41438,0.74954,1.10879,0.95304,0.79271,0.84474,0.59922,0.94253,0.89696,0.94386,0.85686,1.14744,0.69417,0.19689,0.69534,1.06251,0.0018944,0.0018944,0.0018944
18,144.235,1.09203,0.7912,0.4107,0.73534,1.11358,0.98116,0.81372,0.86272,0.61566,0.94289,0.92188,0.93912,0.84959,1.18884,0.81305,0.17462,0.64958,1.10367,0.0018878,0.0018878,0.0018878
19,152.548,1.10704,0.73665,0.40707,0.75999,1.12762,0.94652,0.79688,0.8701,0.62977,0.91162,0.875,0.91769,0.87007,1.13974,0.74247,0.19557,0.69129,1.06361,0.0018812,0.0018812,0.0018812
20,159.911,1.07008,0.73325,0.409,0.76081,1.10634,0.94183,0.80469,0.84807,0.62678,0.91254,0.89667,0.91269,0.86215,1.04093,0.9173,0.20727,0.71409,1.0431,0.0018746,0.0018746,0.0018746
21,167.698,1.09681,0.74095,0.40332,0.76593,1.13207,0.96433,0.83594,0.85235,0.5793,0.97334,0.85557,0.90776,0.83346,1.18562,0.80147,0.18091,0.70165,1.09267,0.001868,0.001868,0.001868
22,173.685,1.07966,0.76952,0.38956,0.75988,1.12295,0.87979,0.85771,0.85303,0.64353,0.93017,0.89844,0.91185,0.87144,1.00097,0.98522,0.17713,0.63914,1.0153,0.0018614,0.0018614,0.0018614
23,181.903,1.03949,0.69419,0.36176,0.72658,1.10809,0.99064,0.82693,0.86155,0.66217,0.95227,0.93521,0.9376,0.90353,1.02689,0.77038,0.15061,0.62479,1.02771,0.0018548,0.0018548,0.0018548
24,188.044,1.02422,0.72373,0.36583,0.72214,1.08887,0.87037,0.84375,0.84354,0.63741,0.97356,0.9375,0.96128,0.87898,1.00185,0.80135,0.16056,0.65415,1.00476,0.0018482,0.0018482,0.0018482
25,196.631,1.04166,0.68078,0.35012,0.71722,1.08003,0.8878,0.84375,0.83837,0.64414,0.92891,0.88281,0.89763,0.84572,0.94843,0.96349,0.1551,0.62677,0.99261,0.0018416,0.0018416,0.0018416
26,202.761,1.06677,0.71848,0.35032,0.71217,1.08909,0.98105,0.83594,0.86432,0.67307,0.98256,0.88033,0.94289,0.86612,0.95302,0.72107,0.14218,0.57543,1.00188,0.001835,0.001835,0.001835
27,210.7,1.0589,0.6829,0.35852,0.73423,1.09235,0.97328,0.85359,0.87256,0.68563,0.98266,0.88549,0.95116,0.90161,0.90314,0.5686,0.14093,0.60914,0.98691,0.0018284,0.0018284,0.0018284
28,217.84,1.03532,0.63307,0.33308,0.70613,1.09245,0.94563,0.85156,0.86242,0.59826,0.95122,0.91411,0.94204,0.89646,1.14,0.67667,0.13206,0.6658,1.06748,0.0018218,0.0018218,0.0018218
29,224.862,1.05449,0.65584,0.3328,0.73032,1.12047,0.98163,0.83511,0.85464,0.64355,0.97412,0.88236,0.93101,0.85893,1.01489,0.76108,0.12802,0.58463,1.01628,0.0018152,0.0018152,0.0018152
30,232.507,1.04609,0.65697,0.33283,0.69936,1.09543,0.96206,0.85938,0.87739,0.67599,0.93838,0.95172,0.95547,0.88666,0.92405,0.77109,0.12343,0.56734,0.98514,0.0018086,0.0018086,0.0018086
31,239.527,1.01048,0.6121,0.31971,0.69075,1.08457,0.93314,0.83594,0.86031,0.64792,0.96533,0.9375,0.93686,0.87764,1.0494,0.66047,0.10797,0.64634,1.02169,0.001802,0.001802,0.001802
32,247.096,1.02007,0.59862,0.30436,0.67747,1.07933,0.97029,0.83594,0.86484,0.61158,0.95805,0.89206,0.94521,0.89395,1.15534,0.6225,0.10056,0.61754,1.06542,0.0017954,0.0017954,0.0017954
33,253.447,0.9977,0.61489,0.28821,0.66829,1.06895,0.94566,0.81579,0.87123,0.66553,0.92924,0.90625,0.94008,0.85732,0.90934,0.69412,0.11889,0.57215,0.98587,0.0017888,0.0017888,0.0017888
34,261.387,0.9813,0.58283,0.29381,0.66007,1.0748,0.99066,0.82858,0.88396,0.64911,0.97837,0.88281,0.95741,0.91558,1.03606,0.54096,0.09904,0.55538,1.01072,0.0017822,0.0017822,0.0017822
35,267.383,1.03536,0.67148,0.28098,0.67698,1.09028,0.96449,0.84887,0.87042,0.61734,0.97441,0.89243,0.95002,0.91093,1.16872,0.58834,0.09363,0.63099,1.07665,0.0017756,0.0017756,0.0017756
36,275.486,1.02211,0.57405,0.27878,0.67732,1.09073,0.96146,0.83594,0.86963,0.69544,0.97476,0.90509,0.95384,0.92048,0.82968,0.65927,0.09589,0.54932,0.95579,0.001769,0.001769,0.001769
37,282.342,0.98374,0.5464,0.26226,0.66089,1.07746,0.97131,0.83594,0.88099,0.66186,0.95767,0.88366,0.94537,0.90555,0.94735,0.53746,0.09029,0.55369,0.99665,0.0017624,0.0017624,0.0017624
38,290.983,1.01769,0.62574,0.28041,0.69945,1.09208,0.97869,0.83594,0.88624,0.67901,0.97456,0.92188,0.9587,0.92143,0.90758,0.54207,0.09169,0.55481,0.98265,0.0017558,0.0017558,0.0017558
39,297.178,0.99937,0.55906,0.26516,0.65404,1.05987,0.88818,0.83594,0.86624,0.61511,0.95272,0.94463,0.9397,0.90467,1.03473,0.64153,0.09051,0.62855,1.02635,0.0017492,0.0017492,0.0017492
40,304.579,1.04143,0.56793,0.25702,0.68813,1.09347,0.97359,0.83594,0.85933,0.65646,0.95054,0.9375,0.94212,0.89748,0.93245,0.59947,0.07148,0.59661,0.99583,0.0017426,0.0017426,0.0017426
41,312.161,0.98487,0.57775,0.24434,0.64453,1.06073,0.95247,0.83594,0.86931,0.61067,0.96823,0.9523,0.96292,0.91672,1.20109,0.59624,0.09174,0.63918,1.07438,0.001736,0.001736,0.001736
42,320.416,1.00153,0.60672,0.26659,0.6972,1.09401,0.98208,0.85621,0.87287,0.67552,0.97452,0.90625,0.95158,0.9184,0.93172,0.52244,0.09854,0.57547,0.98353,0.0017294,0.0017294,0.0017294
43,327.082,0.95003,0.54413,0.24393,0.63827,1.05267,0.97309,0.84764,0.88433,0.68557,0.97414,0.88306,0.95259,0.91213,0.89574,0.51683,0.0781,0.55582,0.98267,0.0017228,0.0017228,0.0017228
44,334.041,0.95168,0.56959,0.22978,0.6421,1.04885,0.98171,0.83887,0.8836,0.64653,0.966,0.88776,0.94549,0.92172,0.98118,0.61562,0.08803,0.52371,0.99762,0.0017162,0.0017162,0.0017162
45,342.429,0.93059,0.51921,0.24525,0.64474,1.03649,1,0.85013,0.88588,0.67189,0.98275,0.89017,0.95504,0.92207,0.95281,0.50533,0.08741,0.5239,0.99754,0.0017096,0.0017096,0.0017096
46,349.09,0.95388,0.51107,0.22009,0.6217,1.04639,0.98148,0.82828,0.87771,0.69,0.93678,0.92969,0.94991,0.90829,0.86197,0.58535,0.07241,0.5331,0.9565,0.001703,0.001703,0.001703
47,356.521,0.97216,0.49145,0.23986,0.62146,1.05841,0.97297,0.84351,0.88495,0.66607,0.97157,0.875,0.94928,0.91921,0.977,0.5606,0.06394,0.53288,1.00059,0.0016964,0.0016964,0.0016964
48,362.82,0.95366,0.5468,0.2263,0.64263,1.04562,0.97088,0.83594,0.87824,0.65455,1,0.86661,0.94518,0.90363,1.02999,0.63044,0.07168,0.58106,1.01011,0.0016898,0.0016898,0.0016898
49,371.037,0.99829,0.51943,0.22953,0.64421,1.05899,0.97245,0.83594,0.85824,0.63817,0.97728,0.89062,0.95252,0.90696,1.06955,0.65572,0.07329,0.57828,1.03407,0.0016832,0.0016832,0.0016832
50,377.288,0.94195,0.51479,0.2166,0.62402,1.0362,0.97161,0.84375,0.87783,0.64446,0.9718,0.875,0.94366,0.9084,1.01964,0.58518,0.06969,0.56859,1.01561,0.0016766,0.0016766,0.0016766
51,385.671,0.97417,0.5359,0.22116,0.6465,1.0658,0.98624,0.83594,0.89997,0.67627,0.96607,0.88966,0.94067,0.91004,0.87261,0.58657,0.0624,0.51843,0.95898,0.00167,0.00167,0.00167
52,391.742,0.93563,0.47726,0.20616,0.61242,1.03933,0.93983,0.85422,0.87507,0.68495,0.97432,0.88923,0.94875,0.91023,0.93303,0.48394,0.06122,0.55326,0.99234,0.0016634,0.0016634,0.0016634
53,400.175,0.95318,0.48128,0.21211,0.62341,1.06128,0.98791,0.83594,0.88474,0.71474,0.94665,0.92969,0.95674,0.93161,0.79181,0.40521,0.05614,0.4926,0.92994,0.0016568,0.0016568,0.0016568
54,406.588,0.92648,0.47158,0.20302,0.60025,1.03571,0.99081,0.84192,0.8765,0.63779,0.94171,0.92188,0.94945,0.92222,1.03067,0.49218,0.06213,0.56367,1.01138,0.0016502,0.0016502,0.0016502
55,414.8,0.94771,0.53223,0.21769,0.64967,1.0594,0.96232,0.85938,0.89144,0.6464,0.98462,0.88281,0.94792,0.91772,1.00975,0.55124,0.06076,0.51662,0.99812,0.0016436,0.0016436,0.0016436
56,421.358,0.94178,0.49729,0.20044,0.61113,1.05491,0.97319,0.85087,0.87935,0.64706,0.98275,0.88996,0.95541,0.92299,0.97139,0.48808,0.0545,0.51962,0.97352,0.001637,0.001637,0.001637
57,428.596,0.93136,0.50295,0.19865,0.59013,1.04456,0.99081,0.84217,0.87965,0.64365,0.97573,0.94222,0.95606,0.91875,1.0304,0.51048,0.05358,0.51677,1.02015,0.0016304,0.0016304,0.0016304
58,435.733,0.94949,0.50266,0.19064,0.62653,1.05428,0.98192,0.84848,0.90084,0.69574,0.95288,0.94794,0.96107,0.94081,0.84516,0.40293,0.05591,0.50418,0.96852,0.0016238,0.0016238,0.0016238
59,442.261,0.97094,0.487,0.20219,0.63296,1.06081,0.97249,0.86719,0.88662,0.70484,0.97454,0.89718,0.95489,0.93322,0.80001,0.47154,0.05492,0.47133,0.93811,0.0016172,0.0016172,0.0016172
60,450.239,0.98917,0.46714,0.19301,0.62634,1.07467,0.9909,0.85036,0.88899,0.68763,0.9911,0.86984,0.95107,0.92615,0.86164,0.49308,0.05792,0.48737,0.96013,0.0016106,0.0016106,0.0016106
61,456.361,0.93656,0.48995,0.20176,0.59848,1.04413,0.98916,0.83594,0.89055,0.67868,0.97444,0.89355,0.954,0.93697,0.9241,0.41488,0.05626,0.50124,0.97032,0.001604,0.001604,0.001604
62,465.177,0.9179,0.48356,0.17232,0.58724,1.05194,0.9909,0.85099,0.88416,0.6982,0.97534,0.9269,0.96,0.93534,0.84808,0.44931,0.04512,0.50601,0.9625,0.0015974,0.0015974,0.0015974
63,471.266,0.95445,0.49174,0.19016,0.6181,1.06089,0.9919,0.83594,0.89278,0.69553,0.977,0.90625,0.95818,0.92422,0.84531,0.57005,0.0577,0.4795,0.94476,0.0015908,0.0015908,0.0015908
64,479.58,0.92423,0.45118,0.1806,0.61692,1.02611,0.98233,0.84375,0.87911,0.70821,0.97442,0.88281,0.94875,0.91926,0.79625,0.61067,0.05417,0.46482,0.94234,0.0015842,0.0015842,0.0015842
65,485.732,0.92927,0.47255,0.18263,0.5966,1.0435,0.98051,0.83594,0.8804,0.72388,0.97561,0.93746,0.95919,0.92746,0.74865,0.50816,0.05238,0.4749,0.91591,0.0015776,0.0015776,0.0015776
66,494.016,0.91955,0.45708,0.17603,0.58058,1.04373,0.97878,0.84375,0.88383,0.68849,0.97543,0.93055,0.96234,0.93698,0.92067,0.45292,0.0533,0.50687,0.97354,0.001571,0.001571,0.001571
67,500.41,0.9109,0.43183,0.16708,0.58477,1.0392,0.98194,0.84977,0.87833,0.67271,0.97776,0.89844,0.95486,0.92996,0.94969,0.49753,0.04695,0.56068,0.98192,0.0015644,0.0015644,0.0015644
68,508.302,0.91121,0.39064,0.17293,0.57828,1.05071,0.98166,0.85938,0.89866,0.67736,0.99336,0.90625,0.96117,0.93329,0.92831,0.49852,0.05692,0.49701,0.96992,0.0015578,0.0015578,0.0015578
69,514.97,0.92857,0.44874,0.1806,0.59247,1.04926,0.98864,0.83594,0.89314,0.66398,0.96717,0.92069,0.95224,0.92074,0.99959,0.58772,0.05537,0.52368,1.00387,0.0015512,0.0015512,0.0015512
70,521.693,0.89611,0.42053,0.16295,0.579,1.02371,0.98495,0.84375,0.87599,0.69847,0.96705,0.9173,0.95664,0.91055,0.84825,0.60267,0.05188,0.48796,0.9382,0.0015446,0.0015446,0.0015446
71,529.484,0.90726,0.40841,0.17231,0.59801,1.03926,0.98194,0.84964,0.89425,0.70488,0.99117,0.87698,0.95064,0.92378,0.83364,0.51766,0.04697,0.48353,0.93378,0.001538,0.001538,0.001538
72,535.645,0.90925,0.43095,0.15422,0.58208,1.04085,0.98676,0.85156,0.88662,0.70241,0.96689,0.94531,0.96103,0.92905,0.84396,0.43005,0.0444,0.48645,0.95604,0.0015314,0.0015314,0.0015314
73,544.018,0.91092,0.44378,0.16446,0.58886,1.0452,0.99082,0.84335,0.8948,0.66656,0.96315,0.91406,0.9516,0.92923,0.95393,0.47982,0.04752,0.48663,0.99444,0.0015248,0.0015248,0.0015248
74,550.371,0.89142,0.39866,0.16126,0.59166,1.02386,0.98928,0.83594,0.89663,0.69297,0.96387,0.91406,0.94913,0.92283,0.87155,0.46922,0.04573,0.50534,0.96742,0.0015182,0.0015182,0.0015182
75,558.801,0.89494,0.45059,0.16232,0.58473,1.03046,0.94437,0.86719,0.89325,0.66969,0.99093,0.92188,0.95556,0.9368,0.92933,0.44951,0.04823,0.49823,0.98217,0.0015116,0.0015116,0.0015116
76,564.934,0.9371,0.4311,0.16216,0.59613,1.03821,0.96596,0.84375,0.88066,0.69853,0.98663,0.92188,0.95182,0.93502,0.87955,0.44209,0.04782,0.48227,0.96337,0.001505,0.001505,0.001505
77,573.676,0.90714,0.41599,0.16056,0.5807,1.02598,0.99565,0.83594,0.88955,0.7069,0.98721,0.88281,0.94363,0.91863,0.86255,0.63697,0.04409,0.45976,0.94601,0.0014984,0.0014984,0.0014984
78,579.603,0.91858,0.4412,0.17089,0.57831,1.02818,0.98212,0.85828,0.89461,0.72208,0.98282,0.875,0.94466,0.90927,0.76731,0.57183,0.05045,0.46052,0.9304,0.0014918,0.0014918,0.0014918
79,588.187,0.89972,0.42246,0.14959,0.56453,1.02483,0.98356,0.82812,0.89282,0.70343,0.98243,0.9375,0.95638,0.93262,0.80415,0.52432,0.05139,0.46064,0.94308,0.0014852,0.0014852,0.0014852
80,594.49,0.90808,0.38959,0.15771,0.57798,1.04135,0.98188,0.84691,0.8976,0.68133,0.97445,0.89401,0.95591,0.93599,0.97751,0.45946,0.046,0.48902,0.99551,0.0014786,0.0014786,0.0014786
81,602.02,0.90939,0.39321,0.14657,0.5736,1.04423,0.99082,0.84345,0.88746,0.68196,0.98294,0.86719,0.94359,0.90728,0.90838,0.51124,0.04589,0.48983,0.98435,0.001472,0.001472,0.001472
82,608.992,0.9317,0.43202,0.1607,0.58531,1.05802,0.99557,0.83594,0.88826,0.69043,0.96678,0.90958,0.95159,0.91968,0.87946,0.52934,0.04762,0.4591,0.96471,0.0014654,0.0014654,0.0014654
83,615.908,0.88901,0.38957,0.14244,0.5648,1.02833,0.98166,0.83619,0.89845,0.66737,0.98387,0.95306,0.95594,0.93589,1.00498,0.45187,0.04472,0.49906,0.99659,0.0014588,0.0014588,0.0014588
84,624.169,0.91473,0.44704,0.15613,0.5883,1.0333,0.96892,0.875,0.895,0.7041,0.92286,0.93466,0.95382,0.93726,0.86549,0.40167,0.044,0.46284,0.94872,0.0014522,0.0014522,0.0014522
85,630.524,0.87505,0.39606,0.14644,0.5598,1.01006,0.9742,0.86719,0.8927,0.69977,0.95873,0.90753,0.94798,0.92628,0.90289,0.45299,0.04715,0.4729,0.96463,0.0014456,0.0014456,0.0014456
86,638.683,0.86401,0.37581,0.13831,0.56529,1.02124,0.982,0.8524,0.87513,0.67458,0.95357,0.9375,0.95588,0.93423,0.98868,0.46475,0.04294,0.51355,0.99101,0.001439,0.001439,0.001439
87,645.783,0.91177,0.3629,0.15046,0.58776,1.04643,0.96718,0.83594,0.88767,0.68909,0.96667,0.90623,0.95695,0.91907,0.86316,0.46772,0.03603,0.49301,0.96075,0.0014324,0.0014324,0.0014324
88,654.217,0.90722,0.37673,0.13735,0.56438,1.0285,0.96913,0.86719,0.90734,0.67656,0.99128,0.88827,0.955,0.93367,1.00053,0.36995,0.03881,0.49992,0.99844,0.0014258,0.0014258,0.0014258
89,660.527,0.88984,0.37326,0.13805,0.57021,1.02527,0.95661,0.85938,0.89865,0.68391,0.96809,0.89844,0.95032,0.92456,0.92562,0.48775,0.03837,0.49845,0.97511,0.0014192,0.0014192,0.0014192
90,669.045,0.91652,0.40267,0.14525,0.58697,1.04962,0.98198,0.85133,0.88534,0.66815,0.95905,0.91491,0.95203,0.94058,0.92286,0.46619,0.04019,0.47927,0.9667,0.0014126,0.0014126,0.0014126
91,675.287,0.85379,0.39514,0.14237,0.55184,1.01287,0.9429,0.82031,0.87844,0.67129,0.96461,0.9375,0.95867,0.92741,0.98351,0.47519,0.03997,0.52596,0.99062,0.001406,0.001406,0.001406
92,683.751,0.90189,0.41594,0.14282,0.57612,1.0392,0.97104,0.86719,0.88471,0.68561,0.99152,0.91391,0.96226,0.94047,0.88404,0.38652,0.04519,0.48321,0.9654,0.0013994,0.0013994,0.0013994
93,689.796,0.85017,0.34495,0.12796,0.53352,1.00106,0.98031,0.85938,0.90143,0.70308,0.97676,0.89844,0.95485,0.94277,0.87543,0.39782,0.03893,0.44606,0.95121,0.0013928,0.0013928,0.0013928
94,697.325,0.87766,0.39611,0.14496,0.57433,1.01808,0.97343,0.85865,0.89183,0.68563,0.97504,0.91549,0.96071,0.93819,0.8573,0.3988,0.03949,0.4533,0.95197,0.0013862,0.0013862,0.0013862
95,703.958,0.87657,0.36545,0.14349,0.56444,1.02501,0.98211,0.85765,0.9115,0.6953,0.95143,0.91833,0.95893,0.94203,0.8771,0.41526,0.03919,0.45676,0.96173,0.0013796,0.0013796,0.0013796
96,711.357,0.86303,0.37905,0.13762,0.54622,1.01404,0.96534,0.87038,0.9128,0.72922,0.98339,0.92507,0.95914,0.94547,0.75836,0.45866,0.06061,0.41695,0.92567,0.001373,0.001373,0.001373
97,719.344,0.88335,0.37907,0.13399,0.55475,1.01231,0.98234,0.86904,0.90739,0.73889,0.96583,0.92188,0.96073,0.93244,0.70896,0.44396,0.03794,0.41663,0.90536,0.0013664,0.0013664,0.0013664
98,725.914,0.88753,0.40569,0.13346,0.55816,1.03286,0.9736,0.8642,0.90983,0.75766,0.98309,0.90843,0.95945,0.92859,0.67921,0.4643,0.03263,0.41715,0.8992,0.0013598,0.0013598,0.0013598
99,734.602,0.86741,0.4182,0.13315,0.56493,1.01552,0.98226,0.86518,0.90267,0.72372,0.95153,0.92029,0.95464,0.93211,0.77949,0.42668,0.03352,0.43357,0.92352,0.0013532,0.0013532,0.0013532
100,740.799,0.85798,0.3829,0.13564,0.5628,1.01462,0.98212,0.84375,0.89077,0.72288,0.94855,0.9375,0.95568,0.94079,0.77038,0.40731,0.03051,0.42194,0.92034,0.0013466,0.0013466,0.0013466
101,749.415,0.85715,0.36158,0.13245,0.54089,1.00544,0.97785,0.85938,0.89464,0.70201,0.98335,0.92281,0.95777,0.93264,0.8817,0.45383,0.03498,0.4546,0.95355,0.00134,0.00134,0.00134
102,755.664,0.8934,0.36493,0.13564,0.53912,1.03024,0.98791,0.85156,0.88982,0.70469,0.97524,0.92324,0.95838,0.9414,0.80726,0.44609,0.03302,0.44036,0.92673,0.0013334,0.0013334,0.0013334
103,765.161,0.85433,0.37378,0.13146,0.5537,1.02738,0.98185,0.8455,0.8905,0.67935,0.95315,0.91406,0.95717,0.93519,0.91262,0.45882,0.04023,0.48043,0.97079,0.0013268,0.0013268,0.0013268
104,772.139,0.88593,0.36144,0.12432,0.54688,1.01625,0.9916,0.83594,0.89694,0.70147,0.94904,0.94531,0.9591,0.93352,0.82961,0.43022,0.03419,0.46492,0.94124,0.0013202,0.0013202,0.0013202
105,780.519,0.88353,0.37473,0.13455,0.55555,1.01719,1,0.83414,0.90425,0.72738,0.97045,0.92969,0.9578,0.94484,0.75271,0.43145,0.03453,0.43586,0.909,0.0013136,0.0013136,0.0013136
106,786.682,0.84824,0.35379,0.13049,0.52343,1.00274,0.98288,0.85156,0.89939,0.7002,0.98847,0.90625,0.95411,0.9321,0.89642,0.47957,0.03232,0.4649,0.95514,0.001307,0.001307,0.001307
107,794.863,0.85493,0.36301,0.13488,0.52159,1.01583,1,0.8337,0.88269,0.66112,0.97052,0.9375,0.95363,0.92975,1.02772,0.44411,0.03297,0.49284,0.99807,0.0013004,0.0013004,0.0013004
108,801.358,0.86036,0.35934,0.13945,0.54062,1.02367,0.98181,0.8436,0.88961,0.69122,0.99039,0.89844,0.95935,0.93584,0.8542,0.43563,0.04345,0.4821,0.93582,0.0012938,0.0012938,0.0012938
109,809.994,0.85071,0.34251,0.12268,0.54458,1.00875,0.98212,0.86719,0.90538,0.68456,0.99143,0.90367,0.96011,0.94074,0.94238,0.42981,0.03204,0.44955,0.97597,0.0012872,0.0012872,0.0012872
110,817.366,0.85047,0.37043,0.12564,0.54497,1.02072,0.99333,0.86719,0.90128,0.68943,0.97105,0.92188,0.96049,0.94692,0.91655,0.34069,0.03228,0.44189,0.9587,0.0012806,0.0012806,0.0012806
111,825.828,0.88915,0.37065,0.12674,0.55105,1.03063,0.96818,0.875,0.90582,0.70001,0.96941,0.89844,0.95745,0.93402,0.87526,0.44443,0.03141,0.43443,0.94461,0.001274,0.001274,0.001274
112,832.555,0.89398,0.33715,0.1286,0.56235,1.02249,0.9553,0.88281,0.90915,0.6962,0.9746,0.91406,0.95754,0.94475,0.85458,0.36907,0.03183,0.43373,0.94372,0.0012674,0.0012674,0.0012674
113,840.039,0.86031,0.37249,0.13185,0.56096,1.01699,0.97501,0.84375,0.89403,0.6589,0.96969,0.92969,0.95915,0.93921,1.03954,0.35126,0.02782,0.52945,0.99669,0.0012608,0.0012608,0.0012608
114,847.357,0.88427,0.38105,0.12926,0.55321,1.01261,0.97353,0.86188,0.89789,0.69775,0.99138,0.89803,0.95742,0.93781,0.8742,0.37701,0.03504,0.44084,0.93451,0.0012542,0.0012542,0.0012542
115,853.566,0.88337,0.33778,0.1185,0.55212,1.00994,0.99104,0.86395,0.89822,0.70546,0.99152,0.9136,0.96164,0.94281,0.88908,0.31454,0.03363,0.46264,0.95314,0.0012476,0.0012476,0.0012476
116,861.919,0.84859,0.35982,0.13198,0.54396,1.01778,0.98208,0.85621,0.90833,0.6865,0.98473,0.90625,0.95671,0.93949,0.96866,0.35375,0.03089,0.48469,0.99119,0.001241,0.001241,0.001241
117,868.323,0.85854,0.3463,0.11825,0.54415,1.00689,0.98872,0.84375,0.90518,0.73123,0.97575,0.94298,0.96235,0.94034,0.72373,0.36161,0.03028,0.42919,0.90259,0.0012344,0.0012344,0.0012344
118,877.04,0.86874,0.35841,0.1307,0.55476,1.01003,0.9885,0.83594,0.89306,0.68498,0.9718,0.9375,0.96276,0.94405,0.9059,0.35917,0.02929,0.45269,0.95245,0.0012278,0.0012278,0.0012278
119,883.218,0.82314,0.3148,0.11607,0.53728,1.00172,0.96888,0.86719,0.90393,0.69191,0.97556,0.93569,0.96281,0.93525,0.9266,0.34295,0.0341,0.45759,0.96651,0.0012212,0.0012212,0.0012212
120,891.077,0.8268,0.34195,0.11883,0.51583,1.00487,0.98193,0.84888,0.89868,0.70904,0.97937,0.9375,0.962,0.93102,0.87989,0.41318,0.02547,0.46925,0.94697,0.0012146,0.0012146,0.0012146
