timestamp,x,y,z,roll,pitch,yaw,battery
68067.0,0.0010659897234290838,0.003935649059712887,0.0022711146157234907,0.0026589494664222,0.002600235864520073,-0.0737103596329689,0.2
68407.0,0.0012288440484553576,0.0043074702844023705,0.0020763168577104807,0.0024526093620806932,0.0020843755919486284,-0.07330815494060516,0.2
68727.0,0.0015847993781790137,0.004015746992081404,0.0012291384628042579,0.0016379199223592877,0.0015873252414166927,-0.07241035252809525,0.2
69067.0,0.0013309197966009378,0.004030501004308462,0.0026941299438476562,0.0023998073302209377,0.00270409369841218,-0.07351821660995483,0.2
69427.0,0.0008647403446957469,0.005057172849774361,0.0015770820900797844,0.0033394864294677973,0.003302641911432147,-0.07330654561519623,0.2
69729.0,0.0024340865202248096,0.0008172354428097606,-0.00148719921708107,0.004652780946344137,0.004263222683221102,-0.07252586632966995,0.2
70087.0,0.003634381340816617,0.002421031007543206,0.0032772598788142204,-0.004540333524346352,0.0006713613402098417,-0.025475937873125076,0.1
70387.0,-0.023585187271237373,0.009031224064528942,0.01253583375364542,-0.0742725357413292,-0.1060834750533104,0.18883341550827026,0.1
70707.0,-0.1399691104888916,0.04951821267604828,0.013595112599432468,-0.02621455304324627,-0.051635995507240295,0.2108607441186905,0.1
71047.0,-0.31840354204177856,0.09775922447443008,0.032984472811222076,-0.009769833646714687,-0.00834379717707634,0.21414586901664734,0.1
71407.0,-0.5029233694076538,0.15946023166179657,0.05584048479795456,-0.005641007795929909,0.022957973182201385,0.19632837176322937,0.1
72067.0,-0.3669285476207733,0.16732369363307953,0.03163569048047066,0.06148748844861984,-0.07170592248439789,-0.035890158265829086,0.1
72407.0,-0.21534770727157593,0.12760622799396515,0.03941430523991585,0.034542448818683624,-0.03757347911596298,-0.0963120087981224,0.1
72727.0,-0.09785272926092148,0.056375544518232346,0.0433986559510231,0.012705553323030472,0.002423403784632683,-0.27327680587768555,0.1
73087.0,0.0070089311338961124,-0.01753240078687668,0.07754646241664886,-0.009410941042006016,-0.12249721586704254,-0.5009027123451233,0.1
73407.0,0.0438898466527462,-0.02873469702899456,0.09349717944860458,0.019739298149943352,-0.04093296825885773,-0.623507559299469,0.1
73787.0,0.05617821589112282,-0.02528613619506359,0.12255218625068665,0.01965712010860443,-0.005151472054421902,-0.6339790225028992,0.1
74047.0,0.0565674714744091,-0.02347422018647194,0.14446698129177094,0.010357717983424664,-0.015407485887408257,-0.6214168667793274,0.1
74407.0,0.043965909630060196,-0.023137707263231277,0.14779548346996307,0.005995010491460562,-0.007781676482409239,-0.5826123356819153,0.1
74727.0,0.031139034777879715,-0.013129329308867455,0.1132316142320633,0.012334573082625866,0.0014760014601051807,-0.5544996857643127,0.1
75067.0,0.01877583935856819,-0.016382522881031036,0.032689180225133896,0.0018264598911628127,0.002412807662039995,-0.5522845983505249,0.1
75407.0,0.01632024347782135,-0.02237769030034542,0.03428860008716583,0.016313284635543823,-0.01634190045297146,-0.5540049076080322,0.1
75727.0,0.00510464608669281,-0.016352925449609756,0.09339476376771927,0.003050808794796467,-0.006137636955827475,-0.6078047156333923,0.1
76087.0,0.0005180033622309566,-0.03585181012749672,0.10574661940336227,-0.022849012166261673,-0.00041295969276688993,-0.6621352434158325,0.1
76407.0,0.013362959027290344,-0.0497637540102005,0.09400453418493271,-0.0024545048363506794,-0.0240187868475914,-0.6699730753898621,0.1
76747.0,0.02947954274713993,-0.045724138617515564,0.05880207195878029,-0.01296580582857132,-0.04474504292011261,-0.6471195220947266,0.1
77068.0,0.025905242189764977,-0.030491743236780167,0.006839735433459282,-0.015484752133488655,-0.010179325938224792,-0.6557213068008423,0.1
77387.0,0.02282596006989479,-0.012913968414068222,0.04907386004924774,0.011156111024320126,0.014505049213767052,-0.7539303302764893,0.1
77727.0,0.02219998836517334,-0.015567182563245296,0.13222834467887878,0.004454051610082388,-0.003869628766551614,-0.7201680541038513,0.1
78067.0,0.030661597847938538,-0.02849334478378296,0.17266349494457245,0.004572558682411909,-0.023620938882231712,-0.7270411252975464,0.1
78387.0,0.028409764170646667,-0.03129572793841362,0.19267132878303528,0.004699943587183952,-0.022305823862552643,-0.7311999201774597,0.1
78727.0,0.024908877909183502,-0.042085420340299606,0.17899997532367706,-0.0076417382806539536,-0.005607936065644026,-0.7345634698867798,0.1
79067.0,0.015605274587869644,-0.04267658665776253,0.1490732729434967,-0.015175567008554935,-0.010846351273357868,-0.7681968212127686,0.1
79247.0,0.014185507781803608,-0.04387236014008522,0.12803909182548523,-0.015026822686195374,-0.0031917905434966087,-0.781730592250824,0.1
79747.0,0.009126869961619377,-0.025099854916334152,0.08176915347576141,-0.00113370968028903,-0.012293575331568718,-0.7655205130577087,0.1
80067.0,0.011309223249554634,-0.019509200006723404,0.040264908224344254,-0.01573457196354866,-0.011630496010184288,-0.7531903386116028,0.1
80427.0,0.01849030703306198,-0.010471513494849205,0.02529245615005493,0.004406116437166929,-0.009617434814572334,-0.7169817090034485,0.1
80807.0,0.019374258816242218,-0.007229583337903023,0.045858271420001984,-0.0034899685997515917,-0.0037471638061106205,-0.7322383522987366,0.1
81047.0,0.019839171320199966,-0.015362586826086044,0.0652364194393158,-0.012210238724946976,-0.020429300144314766,-0.7935850024223328,0.1
81387.0,0.014832263812422752,-0.015861641615629196,0.10949292778968811,0.00903189554810524,0.01160065084695816,-0.860622763633728,0.1
81707.0,0.029053594917058945,-0.0468301847577095,0.14403314888477325,-0.0054344292730093,-0.029316555708646774,-0.8458739519119263,0.1
82088.0,0.037586335092782974,-0.054790083318948746,0.18915846943855286,-1.9181277821189724e-05,-0.04350084438920021,-0.7746784090995789,0.1
82407.0,0.02957453951239586,-0.04888003692030907,0.21069930493831635,-0.012745394371449947,-0.011511353775858879,-0.791572630405426,0.1
82727.0,0.027014024555683136,-0.024541104212403297,0.2443077117204666,0.006929963827133179,0.007380049210041761,-0.8412539958953857,0.1
83067.0,0.050717856734991074,-0.037760164588689804,0.2723347544670105,0.0232748631387949,-0.04440325126051903,-0.8381177186965942,0.1
83387.0,0.0462515726685524,-0.03732912614941597,0.31916114687919617,-0.0018892816733568907,-0.030970878899097443,-0.8121766448020935,0.1
83727.0,0.036725543439388275,-0.022993292659521103,0.36010128259658813,0.007138879504054785,-0.0005076471134088933,-0.800578773021698,0.1
84067.0,0.046113837510347366,-0.026701737195253372,0.39086106419563293,0.008058300241827965,-0.035482145845890045,-0.7779045104980469,0.1
84407.0,0.03936590626835823,-0.021154742687940598,0.4117266535758972,0.012045877054333687,-0.01994384452700615,-0.7951197028160095,0.1
84727.0,0.01867978274822235,-0.009362147189676762,0.43862175941467285,-0.0047442009672522545,0.006725435145199299,-0.8039178252220154,0.1
85047.0,0.02506023645401001,-0.029920250177383423,0.4428201913833618,-0.006438808981329203,-0.02401503548026085,-0.8022786378860474,0.1
85407.0,0.013066805899143219,-0.018508432433009148,0.4540899693965912,-0.0026592090725898743,-0.007758704014122486,-0.8195598721504211,0.1
85747.0,0.008986996486783028,-0.009818872436881065,0.47285333275794983,0.00415225001052022,0.01231684535741806,-0.8514817953109741,0.1
86067.0,0.01698833890259266,-0.01574079878628254,0.5062159895896912,0.008203900419175625,-0.024164581671357155,-0.8478666543960571,0.1
86407.0,0.019693102687597275,-0.017729785293340683,0.5531495809555054,0.00772746792063117,-0.01896260492503643,-0.8190005421638489,0.1
86747.0,0.014824873767793179,-0.014609393663704395,0.5974273681640625,0.0023751670960336924,-0.016679150983691216,-0.7809208631515503,0.1
87087.0,0.010885709896683693,-0.008231466636061668,0.626660168170929,0.007774055935442448,0.003533300943672657,-0.7830642461776733,0.1
87407.0,0.00929736066609621,-0.011895129457116127,0.6457033753395081,-0.001959760207682848,-0.020770791918039322,-0.7918491959571838,0.1
87747.0,0.010156230069696903,-0.01811821199953556,0.6661106944084167,-0.0005963152507320046,-0.0002231113612651825,-0.7705023288726807,0.1
88087.0,0.015404412522912025,-0.02153695747256279,0.677410900592804,-0.0027591795660555363,-0.017107121646404266,-0.7832903265953064,0.1
88367.0,0.031139498576521873,-0.02960146591067314,0.6792895197868347,0.020636821165680885,-0.012690788134932518,-0.7842170596122742,0.1
88727.0,0.03918776661157608,-0.04064435511827469,0.6966512799263,-0.005717044230550528,-0.04517900571227074,-0.7746777534484863,0.1
89107.0,0.029073942452669144,-0.02759038284420967,0.7082232236862183,-0.0009428201010450721,-0.019639426842331886,-0.7599362134933472,0.1
89190.0,0.03008602000772953,-0.025847123935818672,0.7059693932533264,2.439436866552569e-05,-0.00907287560403347,-0.7574294209480286,0.1
89767.0,0.025612780824303627,-0.015077736228704453,0.6643004417419434,0.008060741238296032,-0.016974417492747307,-0.7406458854675293,0.1
90087.0,0.021129082888364792,-0.009809662587940693,0.614135205745697,0.005112325772643089,-0.004622605629265308,-0.7570730447769165,0.1
90407.0,0.022138895466923714,-0.011901918798685074,0.5598404407501221,0.0029706840869039297,-0.015542399138212204,-0.8069092035293579,0.1
90727.0,0.026461852714419365,-0.01803053729236126,0.5136867165565491,-0.001088575110770762,-0.008036465384066105,-0.8858658671379089,0.1
91067.0,0.030042581260204315,-0.024258175864815712,0.5089262127876282,0.012504653073847294,-0.023720689117908478,-0.9095482230186462,0.1
