timestamp,x,y,z,roll,pitch,yaw,battery
61381.0,-0.011784404516220093,0.0058722891844809055,0.0008454663911834359,0.0033531752415001392,-0.0015248479321599007,0.022201934829354286,0.6
61721.0,-0.013296048156917095,0.003594878828153014,0.003050117287784815,0.0020503040868788958,-0.0025557763874530792,0.017762264236807823,0.6
62061.0,-0.013385037891566753,0.0034704047720879316,0.0037536099553108215,0.0029409537091851234,-0.0019745335448533297,0.018533535301685333,0.6
62381.0,-0.011502009816467762,0.0018415356753394008,0.003868159605190158,0.003658733330667019,-0.001382421120069921,0.018921753391623497,0.6
62721.0,-0.013109320774674416,0.0008085515582934022,0.0001279501593671739,0.005040929652750492,-0.0028227060101926327,0.017533723264932632,0.6
62981.0,-0.012197869829833508,0.003962647635489702,0.0029793083667755127,-0.00178379169665277,-0.0018948775250464678,0.033705130219459534,0.1
63381.0,-0.02941616252064705,0.006469832267612219,0.013008173555135727,-0.04557279124855995,-0.13574685156345367,0.28085726499557495,0.1
63721.0,-0.13437600433826447,0.022076427936553955,0.004839886445552111,-0.010948514565825462,-0.06662031263113022,0.30725881457328796,0.1
64042.0,-0.2743421494960785,0.052807606756687164,0.031832776963710785,-0.027782918885350227,-0.00020204143947921693,0.2701255679130554,0.1
64421.0,-0.45785775780677795,0.11059147119522095,0.040936872363090515,-0.014632327482104301,0.012669410556554794,0.2804201543331146,0.1
64721.0,-0.5678505897521973,0.19038739800453186,0.052370406687259674,0.031233711168169975,0.05105667933821678,0.22052209079265594,0.1
65421.0,-0.2645210027694702,0.1743343621492386,0.11507991701364517,0.040098369121551514,-0.09091293066740036,-0.2702440917491913,0.1
65741.0,-0.14257724583148956,0.11639901250600815,0.24731597304344177,0.037498753517866135,0.007915960624814034,-0.41682755947113037,0.1
66061.0,-0.015996601432561874,0.033896856009960175,0.4124530553817749,0.017532063648104668,-0.08885648846626282,-0.5515409111976624,0.1
66401.0,0.06411606073379517,-0.010703667998313904,0.632487416267395,0.044639941304922104,-0.10675463825464249,-0.6422390937805176,0.1
66721.0,0.06412877142429352,-0.023028409108519554,0.8911490440368652,0.019743556156754494,-0.025435613468289375,-0.6750562191009521,0.1
67082.0,0.05524076521396637,-0.042078226804733276,1.2201553583145142,0.01126109343022108,-0.028043005615472794,-0.6431533098220825,0.1
67421.0,0.0441972091794014,-0.046029310673475266,1.5006521940231323,0.020099403336644173,-0.004450886510312557,-0.7189924120903015,0.1
67761.0,0.025530967861413956,-0.07611779123544693,1.572725534439087,-0.039941128343343735,-0.03811648488044739,-0.6955392956733704,0.1
68121.0,0.057504892349243164,-0.04749440401792526,1.5439554452896118,0.022853372618556023,-0.03596091642975807,-0.6918432712554932,0.1
68401.0,0.04278823733329773,-0.030015315860509872,1.4499456882476807,0.016328901052474976,-0.00789718609303236,-0.7003262639045715,0.1
68681.0,0.02312842383980751,-0.027813920751214027,1.361939549446106,-0.006801835261285305,0.0033791018649935722,-0.7327685952186584,0.1
69081.0,0.0310496985912323,-0.0316581130027771,1.295843243598938,0.006299628876149654,-0.04135074093937874,-0.7871243953704834,0.1
