epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,627.152,0.92089,0.59617,0.35102,0.61571,1.02009,0.95861,0.84756,0.92071,0.68118,0.94581,0.95122,0.96811,0.92298,0.99447,0.53543,0.19452,0.55525,0.97685,0.001307,0.001307,0.001307
37,642.258,0.92527,0.66621,0.36219,0.62359,1.02319,0.99288,0.84988,0.93318,0.65818,0.93826,0.92683,0.96489,0.92035,1.05048,0.5192,0.18882,0.53915,0.9935,0.0012872,0.0012872,0.0012872
38,664.27,0.90182,0.60411,0.34745,0.61721,1.00692,0.99002,0.84146,0.92121,0.69248,0.96623,0.89634,0.96348,0.92611,1.01315,0.56499,0.18636,0.55317,0.98764,0.0012674,0.0012674,0.0012674
39,681.854,0.89475,0.49288,0.34078,0.58716,1.02049,0.96703,0.89424,0.92055,0.63322,0.98437,0.91463,0.9699,0.93313,1.15078,0.59644,0.18181,0.56978,1.02506,0.0012476,0.0012476,0.0012476
40,699.63,0.91019,0.58097,0.35759,0.59674,1.00826,0.96012,0.87195,0.91565,0.63437,0.98005,0.89846,0.96546,0.92326,1.13246,0.56367,0.1844,0.57592,1.01288,0.0012278,0.0012278,0.0012278
41,715.09,0.91876,0.61583,0.34331,0.6098,1.0143,0.96989,0.87195,0.92311,0.67892,0.96807,0.92438,0.95976,0.9238,0.94685,0.50112,0.18897,0.55009,0.95096,0.001208,0.001208,0.001208
42,730.452,0.88882,0.51841,0.3384,0.57811,1.00629,0.9406,0.87805,0.91849,0.65927,0.96023,0.94512,0.96069,0.92666,1.06163,0.4964,0.17933,0.58457,0.9817,0.0011882,0.0011882,0.0011882
43,748.635,0.89954,0.51083,0.34792,0.58748,1.01325,0.94105,0.87613,0.92169,0.69521,0.97384,0.90786,0.96361,0.93424,0.9324,0.46915,0.18247,0.52391,0.94751,0.0011684,0.0011684,0.0011684
44,765.454,0.87656,0.55622,0.32479,0.58015,1.00312,0.95084,0.87195,0.92211,0.64667,0.93838,0.92851,0.96502,0.92611,1.09083,0.53695,0.17334,0.54509,0.99744,0.0011486,0.0011486,0.0011486
45,779.379,0.87404,0.47794,0.32256,0.57091,0.99844,0.97336,0.85366,0.92449,0.69505,0.94953,0.91772,0.96362,0.93158,0.94669,0.5703,0.16753,0.51434,0.95614,0.0011288,0.0011288,0.0011288
46,795.051,0.87047,0.52311,0.31754,0.55747,0.97568,0.97087,0.85366,0.92141,0.68014,0.9553,0.92073,0.96612,0.92102,1.0146,0.51353,0.16407,0.5255,0.97027,0.001109,0.001109,0.001109
47,810.221,0.88581,0.50348,0.3267,0.57464,1.00409,0.98603,0.86067,0.92182,0.65298,0.94709,0.93293,0.96639,0.92732,1.10608,0.47544,0.16809,0.5272,0.98807,0.0010892,0.0010892,0.0010892
48,827.931,0.86809,0.50189,0.31756,0.58148,1.00515,0.97318,0.88495,0.92282,0.66154,0.96618,0.95122,0.96878,0.91855,1.08186,0.45147,0.1562,0.52126,0.98099,0.0010694,0.0010694,0.0010694
49,845.326,0.86013,0.48818,0.32109,0.57123,0.98472,0.97027,0.87195,0.9203,0.66155,0.96238,0.93902,0.96664,0.92204,1.04514,0.45695,0.16488,0.53695,0.97943,0.0010496,0.0010496,0.0010496
50,857.083,0.84064,0.47985,0.30365,0.54641,0.97704,0.9659,0.86353,0.91962,0.66511,0.98529,0.91463,0.95731,0.91878,1.05162,0.55376,0.16888,0.5386,0.98909,0.0010298,0.0010298,0.0010298
51,870.938,0.85378,0.45652,0.31467,0.56324,1.00121,0.97286,0.87436,0.92281,0.66803,0.9619,0.92365,0.95964,0.93244,1.00013,0.46764,0.16713,0.5067,0.95674,0.00101,0.00101,0.00101
52,887.954,0.87383,0.48193,0.31632,0.55322,1.01387,0.98982,0.85366,0.92269,0.69792,0.96802,0.92291,0.96014,0.93364,0.95543,0.47225,0.16566,0.50193,0.95402,0.0009902,0.0009902,0.0009902
53,904.646,0.85181,0.45933,0.3102,0.56105,0.98937,0.98469,0.86585,0.91482,0.70764,0.94172,0.92683,0.95852,0.92153,0.90175,0.49271,0.16384,0.50602,0.92768,0.0009704,0.0009704,0.0009704
54,923.581,0.87225,0.50145,0.30751,0.56245,1.002,0.98776,0.85366,0.91692,0.68643,0.94752,0.92683,0.95886,0.92945,0.97706,0.45718,0.15369,0.50701,0.95545,0.0009506,0.0009506,0.0009506
55,951.162,0.84701,0.45055,0.31062,0.54552,0.99296,0.9546,0.86585,0.92246,0.68389,0.95894,0.92073,0.96616,0.92809,0.94832,0.4557,0.1556,0.50278,0.94739,0.0009308,0.0009308,0.0009308
56,969.001,0.84114,0.48827,0.29752,0.53267,0.98927,0.95964,0.86988,0.92302,0.69937,0.96987,0.91463,0.96876,0.92837,0.94201,0.44505,0.16523,0.50796,0.94668,0.000911,0.000911,0.000911
57,992.6,0.87176,0.49414,0.28235,0.55669,1.00113,0.94971,0.86585,0.91628,0.66203,0.96239,0.93623,0.96695,0.92965,1.02337,0.4334,0.15129,0.54276,0.96755,0.0008912,0.0008912,0.0008912
58,1011.88,0.85904,0.43673,0.28348,0.55181,0.99896,0.97911,0.85718,0.91317,0.68685,0.94987,0.92424,0.96667,0.93204,0.94074,0.42777,0.15045,0.50804,0.94671,0.0008714,0.0008714,0.0008714
59,1035.65,0.83192,0.42213,0.27998,0.52675,0.97396,0.96238,0.86585,0.91343,0.70812,0.94487,0.94052,0.96327,0.92931,0.90062,0.41451,0.15354,0.51363,0.9256,0.0008516,0.0008516,0.0008516
60,1052.6,0.8195,0.44205,0.29242,0.53798,0.99393,0.99291,0.85353,0.91192,0.64087,0.94384,0.92229,0.96192,0.92264,1.08666,0.48334,0.15461,0.54627,0.98349,0.0008318,0.0008318,0.0008318
61,1070.19,0.79413,0.42579,0.25813,0.50853,0.9716,0.98757,0.84756,0.92605,0.71438,0.97796,0.90854,0.96564,0.93714,0.86995,0.41649,0.14094,0.51107,0.9207,0.000812,0.000812,0.000812
62,1082.22,0.8249,0.4109,0.26946,0.52321,0.98032,0.97895,0.85058,0.91794,0.68507,0.97353,0.89716,0.96637,0.93061,0.98618,0.43559,0.13356,0.5345,0.96085,0.0007922,0.0007922,0.0007922
63,1095.31,0.78869,0.41278,0.26692,0.51864,0.97197,0.99285,0.84699,0.9186,0.65894,0.95513,0.90868,0.96337,0.92958,1.04872,0.44154,0.13608,0.53501,0.97718,0.0007724,0.0007724,0.0007724
64,1107.75,0.81577,0.40221,0.26538,0.52617,0.98505,0.97904,0.85449,0.9272,0.69462,0.97323,0.90854,0.9617,0.9357,0.92532,0.44149,0.14687,0.51904,0.93781,0.0007526,0.0007526,0.0007526
65,1120.04,0.81679,0.41231,0.25428,0.50878,0.96547,0.98755,0.84756,0.91804,0.7045,0.94236,0.89634,0.95965,0.93274,0.90425,0.40309,0.14219,0.49639,0.93551,0.0007328,0.0007328,0.0007328
66,1133.67,0.80887,0.40076,0.27146,0.5269,0.97359,0.98554,0.84146,0.91315,0.67224,0.95555,0.91762,0.963,0.93241,1.06621,0.41988,0.13685,0.52481,0.98213,0.000713,0.000713,0.000713
67,1151.24,0.82502,0.40018,0.25491,0.52255,0.9781,0.98051,0.84146,0.91397,0.70281,0.96206,0.92783,0.96613,0.93758,0.88404,0.40562,0.1312,0.50141,0.9324,0.0006932,0.0006932,0.0006932
68,1166.41,0.7888,0.38236,0.2476,0.51276,0.96673,0.96612,0.86929,0.92324,0.70437,0.97106,0.89634,0.96303,0.93428,0.93522,0.40012,0.1253,0.4898,0.9447,0.0006734,0.0006734,0.0006734
69,1183.69,0.80824,0.38102,0.24331,0.51269,0.97321,0.97823,0.86585,0.91865,0.72121,0.98629,0.87722,0.96115,0.93312,0.87976,0.38114,0.13413,0.47926,0.92832,0.0006536,0.0006536,0.0006536
70,1196.07,0.81429,0.4043,0.24271,0.52138,0.97772,0.97269,0.86869,0.92079,0.69712,0.97396,0.91235,0.9659,0.92977,0.97684,0.40482,0.12571,0.47635,0.95107,0.0006338,0.0006338,0.0006338
71,1208.83,0.81023,0.38107,0.25919,0.50497,0.97627,0.98493,0.87195,0.92963,0.67484,0.95631,0.93427,0.96407,0.93255,1.01197,0.39565,0.12431,0.50217,0.95715,0.000614,0.000614,0.000614
72,1223.63,0.77975,0.36781,0.23668,0.49531,0.94918,0.97226,0.86585,0.92341,0.70997,0.93808,0.92376,0.96343,0.93857,0.8878,0.38479,0.12145,0.47522,0.91675,0.0005942,0.0005942,0.0005942
73,1236.98,0.77718,0.37443,0.23729,0.49991,0.9683,0.99568,0.84146,0.92009,0.69084,0.95575,0.92181,0.96428,0.9371,0.93131,0.37089,0.12135,0.48264,0.92883,0.0005744,0.0005744,0.0005744
74,1253,0.77852,0.34905,0.2406,0.48014,0.96471,0.97906,0.85529,0.92158,0.68033,0.95197,0.93293,0.9646,0.94132,1.0018,0.33655,0.12129,0.48935,0.9568,0.0005546,0.0005546,0.0005546
75,1271.32,0.78947,0.40439,0.23067,0.5052,0.9687,0.98515,0.85366,0.92092,0.71075,0.95796,0.93293,0.96573,0.9398,0.90992,0.37501,0.11848,0.46738,0.92586,0.0005348,0.0005348,0.0005348
76,1292.38,0.77109,0.40628,0.24862,0.50616,0.95885,0.98358,0.85366,0.91702,0.68871,0.94433,0.93096,0.96319,0.93676,0.95183,0.35933,0.10702,0.48006,0.93548,0.000515,0.000515,0.000515
77,1321.71,0.75117,0.33658,0.23791,0.48479,0.95568,0.97944,0.87158,0.92199,0.70742,0.90182,0.95732,0.96585,0.94366,0.90896,0.34527,0.10819,0.46985,0.92667,0.0004952,0.0004952,0.0004952
78,1339.67,0.77973,0.34239,0.22896,0.48666,0.96224,0.9794,0.86951,0.92103,0.67564,0.9345,0.96341,0.96649,0.93859,1.0584,0.35471,0.10646,0.50205,0.97729,0.0004754,0.0004754,0.0004754
79,1358.87,0.78172,0.36544,0.22293,0.49143,0.96654,0.97391,0.86585,0.92189,0.69537,0.93406,0.94512,0.96732,0.94017,0.95328,0.34708,0.10639,0.48953,0.93365,0.0004556,0.0004556,0.0004556
80,1379.29,0.79567,0.37921,0.22554,0.49513,0.9762,0.9859,0.85289,0.92048,0.69562,0.93384,0.95122,0.9673,0.94639,0.95379,0.32158,0.10352,0.47968,0.93977,0.0004358,0.0004358,0.0004358
81,1401.99,0.75767,0.38747,0.23672,0.48516,0.94595,0.9859,0.85299,0.91711,0.70288,0.94807,0.93902,0.96617,0.94342,0.91664,0.3408,0.10647,0.46785,0.91973,0.000416,0.000416,0.000416
82,1422.21,0.7661,0.38971,0.23102,0.49735,0.94564,0.98456,0.85366,0.92718,0.73369,0.93822,0.92597,0.96626,0.9397,0.84585,0.35099,0.10628,0.45832,0.9017,0.0003962,0.0003962,0.0003962
83,1441.51,0.754,0.32198,0.22805,0.47595,0.95152,0.98328,0.85366,0.925,0.69698,0.93914,0.94101,0.96571,0.93795,0.92774,0.33319,0.10559,0.47218,0.92324,0.0003764,0.0003764,0.0003764
84,1463.12,0.73724,0.35267,0.21891,0.47724,0.95204,0.99929,0.84146,0.92558,0.70444,0.92534,0.95122,0.96575,0.94019,0.90371,0.34743,0.10667,0.46539,0.91961,0.0003566,0.0003566,0.0003566
85,1484.35,0.79406,0.40263,0.23179,0.50817,0.98088,0.99284,0.8457,0.92148,0.69571,0.94986,0.92403,0.96622,0.94256,0.93981,0.35544,0.10304,0.46732,0.93245,0.0003368,0.0003368,0.0003368
86,1506.61,0.75701,0.33557,0.21158,0.47908,0.95518,0.97919,0.86056,0.92954,0.70194,0.94683,0.93293,0.96829,0.94334,0.93768,0.32702,0.10196,0.46133,0.93535,0.000317,0.000317,0.000317
87,1523.15,0.77163,0.36983,0.21594,0.48352,0.96343,0.98599,0.85834,0.9296,0.69564,0.96042,0.91463,0.96684,0.94015,0.96387,0.33823,0.10336,0.45727,0.94295,0.0002972,0.0002972,0.0002972
88,1544.21,0.73425,0.30971,0.21746,0.47035,0.95457,0.97272,0.86977,0.92323,0.70912,0.94472,0.93794,0.96846,0.94689,0.89821,0.30651,0.09978,0.43588,0.92376,0.0002774,0.0002774,0.0002774
89,1561.56,0.73629,0.32334,0.21989,0.45787,0.94267,0.97564,0.87195,0.92428,0.68155,0.9679,0.93902,0.96912,0.94743,0.98129,0.29211,0.09839,0.46082,0.94475,0.0002576,0.0002576,0.0002576
90,1578.94,0.72682,0.30487,0.20316,0.45922,0.94424,0.97942,0.87041,0.92314,0.70166,0.96913,0.95698,0.96852,0.94792,0.93002,0.28777,0.09865,0.44763,0.93255,0.0002378,0.0002378,0.0002378
91,1617.16,0.64347,0.18957,0.12692,0.41598,0.91513,0.97939,0.86939,0.91675,0.70038,0.96209,0.92683,0.96735,0.94296,0.92518,0.33586,0.10078,0.44684,0.92994,0.000218,0.000218,0.000218
92,1644.26,0.62835,0.17908,0.11679,0.41383,0.88962,1,0.84681,0.91581,0.71562,0.96177,0.9205,0.96504,0.94366,0.84097,0.32315,0.09784,0.42936,0.90057,0.0001982,0.0001982,0.0001982
93,1675.78,0.63425,0.18525,0.11314,0.39908,0.89199,0.986,0.85919,0.91638,0.6927,0.93375,0.94542,0.96429,0.94549,0.94193,0.29656,0.09285,0.45163,0.92764,0.0001784,0.0001784,0.0001784
94,1707.43,0.60983,0.15536,0.10776,0.38636,0.90669,0.986,0.85875,0.92314,0.7223,0.95654,0.91463,0.96322,0.94409,0.84654,0.30378,0.09235,0.43014,0.90599,0.0001586,0.0001586,0.0001586
95,1737.47,0.64923,0.16701,0.11021,0.38048,0.90673,0.98233,0.85976,0.91651,0.70578,0.9555,0.91639,0.96256,0.94123,0.90297,0.30472,0.09001,0.43267,0.92017,0.0001388,0.0001388,0.0001388
96,1774,0.63355,0.16836,0.1211,0.3784,0.89638,0.98601,0.85963,0.92572,0.71507,0.95564,0.91463,0.96492,0.94456,0.87382,0.29121,0.08915,0.43427,0.91288,0.000119,0.000119,0.000119
97,1803.75,0.64708,0.1629,0.10802,0.38477,0.89667,0.98549,0.86585,0.91735,0.71632,0.96127,0.93293,0.96587,0.9453,0.85922,0.28902,0.08759,0.43506,0.911,9.92e-05,9.92e-05,9.92e-05
98,1837.47,0.63013,0.18264,0.1116,0.37826,0.90668,0.97936,0.86794,0.91702,0.70515,0.96223,0.93216,0.96293,0.94508,0.91195,0.29543,0.08775,0.44611,0.92424,7.94e-05,7.94e-05,7.94e-05
99,1870.03,0.61819,0.15141,0.10314,0.37569,0.89793,0.98304,0.86585,0.91753,0.69617,0.95716,0.92683,0.95775,0.94448,0.95144,0.30769,0.08808,0.45517,0.93625,5.96e-05,5.96e-05,5.96e-05
100,1896.7,0.62305,0.15674,0.10255,0.37498,0.90308,0.98611,0.86568,0.92464,0.70374,0.96766,0.91216,0.95743,0.94421,0.90876,0.30752,0.08743,0.44511,0.9235,3.98e-05,3.98e-05,3.98e-05
