epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
12,61.4094,1.15391,1.08364,0.53568,0.83224,1.14825,0.91086,0.88415,0.88646,0.58709,0.93166,0.91436,0.93154,0.82646,1.24996,0.85895,0.28072,0.67753,1.08156,0.0018911,0.0018911,0.0018911
13,65.5963,1.12417,0.94732,0.50492,0.79241,1.13004,0.96992,0.84146,0.89098,0.58553,0.9737,0.90284,0.95531,0.85249,1.31572,0.86544,0.2802,0.78994,1.15811,0.0018812,0.0018812,0.0018812
14,70.8961,1.20842,1.10256,0.50948,0.86926,1.17401,0.95291,0.85366,0.89788,0.55569,0.9365,0.89932,0.93729,0.84504,1.33626,0.84764,0.28364,0.73675,1.13064,0.0018713,0.0018713,0.0018713
15,75.4633,1.15357,0.97027,0.49552,0.81822,1.13627,0.90951,0.85798,0.88534,0.5878,0.94341,0.89634,0.93352,0.84963,1.24267,0.82027,0.28346,0.71377,1.06708,0.0018614,0.0018614,0.0018614
16,80.1502,1.16322,1.04256,0.49972,0.82663,1.13917,0.9193,0.87195,0.89025,0.55509,0.95144,0.90244,0.9322,0.85026,1.37967,0.77574,0.28841,0.80289,1.14462,0.0018515,0.0018515,0.0018515
17,85.015,1.17382,0.96942,0.49505,0.80894,1.15146,0.93692,0.85976,0.87747,0.49191,0.96745,0.90603,0.93535,0.85002,1.53024,0.75832,0.29006,0.84814,1.20477,0.0018416,0.0018416,0.0018416
18,89.7918,1.16705,0.99905,0.46791,0.81892,1.12878,0.92242,0.86995,0.88381,0.52169,0.97403,0.91475,0.95106,0.85198,1.51663,0.69268,0.25483,0.86978,1.20375,0.0018317,0.0018317,0.0018317
19,93.7809,1.10772,0.91746,0.47241,0.78257,1.1056,0.92755,0.86585,0.88936,0.53372,0.98634,0.92073,0.95206,0.87489,1.34956,0.76843,0.25881,0.72573,1.11407,0.0018218,0.0018218,0.0018218
20,98.05,1.10509,0.85205,0.45087,0.76614,1.11229,0.91363,0.86585,0.8932,0.59062,0.94888,0.90546,0.95,0.85575,1.23738,0.69974,0.24101,0.679,1.05464,0.0018119,0.0018119,0.0018119
21,103.698,1.09922,0.83041,0.44781,0.78085,1.10129,0.92613,0.87805,0.89922,0.61144,0.94629,0.93902,0.95533,0.87629,1.21659,0.68204,0.22748,0.64138,1.05366,0.001802,0.001802,0.001802
22,107.744,1.08539,0.86579,0.44445,0.74854,1.09685,0.91788,0.89634,0.89562,0.63842,0.94921,0.92683,0.95321,0.86391,1.07965,0.68171,0.22975,0.60787,1.01852,0.0017921,0.0017921,0.0017921
23,111.717,1.05819,0.84163,0.42529,0.74883,1.08591,0.96555,0.85459,0.90134,0.61882,0.97338,0.89188,0.9543,0.83886,1.16914,0.70771,0.21309,0.6579,1.04891,0.0017822,0.0017822,0.0017822
24,117.481,1.09313,0.77881,0.42829,0.7391,1.11052,0.92906,0.87195,0.89969,0.60582,0.96155,0.90244,0.94804,0.88712,1.19156,0.61043,0.21478,0.63578,1.05905,0.0017723,0.0017723,0.0017723
25,121.844,1.04813,0.76539,0.41484,0.72839,1.09438,0.92296,0.85366,0.88738,0.60523,0.9757,0.90244,0.95444,0.88364,1.18094,0.56062,0.22815,0.6343,1.05348,0.0017624,0.0017624,0.0017624
26,125.831,1.01352,0.70931,0.409,0.70006,1.06193,0.94594,0.84756,0.89756,0.64746,0.96741,0.90492,0.95717,0.88603,1.05154,0.51543,0.20654,0.61506,0.98951,0.0017525,0.0017525,0.0017525
27,131.783,1.06495,0.71681,0.42753,0.74609,1.10413,0.97103,0.85366,0.91115,0.63934,1,0.88937,0.96091,0.89841,1.10776,0.60105,0.22296,0.63562,1.01196,0.0017426,0.0017426,0.0017426
28,135.746,1.06732,0.73814,0.41183,0.71568,1.09959,0.94089,0.8736,0.90711,0.63986,0.97672,0.92073,0.95706,0.90512,1.05186,0.57418,0.21472,0.60549,0.9907,0.0017327,0.0017327,0.0017327
29,139.712,1.04699,0.68596,0.395,0.705,1.07434,0.96799,0.87805,0.91329,0.66518,0.94452,0.93902,0.95413,0.90164,1.02908,0.54421,0.19858,0.54144,0.99469,0.0017228,0.0017228,0.0017228
30,145.058,1.04337,0.79376,0.39364,0.71157,1.10293,0.93856,0.86585,0.9043,0.64469,0.96701,0.89368,0.96201,0.90997,1.05458,0.51165,0.19609,0.57401,1.00196,0.0017129,0.0017129,0.0017129
31,149.266,1.02347,0.71752,0.40669,0.71572,1.09139,0.95218,0.84983,0.90677,0.64216,0.97294,0.87805,0.9494,0.90769,1.0559,0.56477,0.19802,0.60663,1.00274,0.001703,0.001703,0.001703
32,153.877,1.01229,0.71789,0.3822,0.69844,1.08327,0.99308,0.83537,0.91158,0.64524,0.97265,0.86734,0.95155,0.8945,1.05913,0.56928,0.17794,0.59115,1.0099,0.0016931,0.0016931,0.0016931
33,158.725,0.98518,0.66298,0.36905,0.66709,1.0746,0.94668,0.86604,0.90129,0.62871,0.9601,0.93293,0.96405,0.90456,1.11483,0.52977,0.17722,0.57557,1.02002,0.0016832,0.0016832,0.0016832
34,163.811,1.06152,0.7351,0.37496,0.71559,1.08098,0.98943,0.84146,0.90505,0.66683,0.94901,0.88415,0.95031,0.89286,0.9861,0.61057,0.18966,0.56494,0.96814,0.0016733,0.0016733,0.0016733
35,167.872,1.02624,0.68188,0.35885,0.68278,1.07502,0.97272,0.86961,0.91391,0.62501,0.96698,0.8928,0.95413,0.9129,1.15481,0.52325,0.16126,0.57076,1.02676,0.0016634,0.0016634,0.0016634
36,171.986,1.01229,0.63916,0.35199,0.71118,1.08479,0.97937,0.86852,0.91001,0.6115,0.99142,0.89024,0.95488,0.90749,1.19139,0.54999,0.16838,0.59054,1.04784,0.0016535,0.0016535,0.0016535
37,177.682,1.02941,0.60741,0.34315,0.69902,1.07901,0.96545,0.85203,0.91356,0.59357,0.92356,0.92683,0.95717,0.88591,1.2948,0.62701,0.16031,0.66618,1.08155,0.0016436,0.0016436,0.0016436
38,181.573,1.01227,0.69059,0.33794,0.69002,1.05951,0.96601,0.85976,0.91266,0.65924,0.92668,0.92482,0.96054,0.9003,1.0718,0.52423,0.1596,0.62008,0.98998,0.0016337,0.0016337,0.0016337
39,185.377,1.03748,0.56318,0.34718,0.69013,1.08679,0.94715,0.87805,0.90319,0.60411,0.95981,0.89634,0.95362,0.90955,1.20745,0.50016,0.16152,0.67988,1.0349,0.0016238,0.0016238,0.0016238
40,191.382,1.0324,0.62924,0.32778,0.67917,1.09599,0.98282,0.84756,0.91567,0.57955,0.98648,0.88953,0.95901,0.9148,1.31547,0.50804,0.15749,0.62944,1.08872,0.0016139,0.0016139,0.0016139
41,195.346,1.01069,0.64297,0.347,0.66721,1.0771,0.94012,0.87805,0.91269,0.63104,0.94543,0.95122,0.96012,0.91942,1.16251,0.5246,0.15351,0.57346,1.03479,0.001604,0.001604,0.001604
42,199.542,0.98788,0.613,0.33872,0.6729,1.08136,0.96399,0.85366,0.90966,0.63562,0.98332,0.87195,0.95916,0.89718,1.15766,0.60138,0.14605,0.59723,1.03349,0.0015941,0.0015941,0.0015941
43,204.907,1.02473,0.69412,0.33722,0.70744,1.08189,0.96834,0.86585,0.917,0.67096,0.96699,0.89305,0.9611,0.91514,1.00553,0.5153,0.14665,0.53238,0.98949,0.0015842,0.0015842,0.0015842
44,209.679,1.00913,0.59801,0.32317,0.6568,1.08156,0.95308,0.86708,0.92062,0.67561,0.98043,0.85976,0.95247,0.90228,0.99706,0.53386,0.15317,0.53573,0.9737,0.0015743,0.0015743,0.0015743
45,213.599,0.98307,0.57162,0.32509,0.65067,1.07109,0.97197,0.84586,0.90412,0.67636,0.93825,0.90854,0.96058,0.90916,0.98754,0.49586,0.14742,0.54598,0.97913,0.0015644,0.0015644,0.0015644
46,218.764,0.96304,0.59204,0.31824,0.64323,1.04547,0.95874,0.85022,0.91663,0.65145,0.93155,0.93293,0.96089,0.90321,1.0661,0.53749,0.14233,0.54916,0.98702,0.0015545,0.0015545,0.0015545
47,224.035,1.00662,0.5773,0.3081,0.65459,1.08053,0.9638,0.87195,0.90066,0.62814,0.99138,0.89634,0.96103,0.91291,1.14949,0.51496,0.1454,0.55372,1.01929,0.0015446,0.0015446,0.0015446
48,228.035,0.94796,0.566,0.29745,0.63052,1.05806,0.93578,0.8885,0.9102,0.63896,0.95365,0.92073,0.95784,0.91061,1.11514,0.48901,0.14087,0.55208,1.00236,0.0015347,0.0015347,0.0015347
49,232.035,0.9637,0.54053,0.3166,0.63318,1.06256,0.97274,0.87195,0.91609,0.67956,0.95244,0.93902,0.9648,0.92483,0.9905,0.48731,0.13724,0.53197,0.95759,0.0015248,0.0015248,0.0015248
50,238.151,0.9412,0.58359,0.29273,0.62248,1.03474,0.93297,0.89634,0.91601,0.62023,0.93649,0.94512,0.95877,0.90596,1.19541,0.53767,0.11817,0.59124,1.0405,0.0015149,0.0015149,0.0015149
51,242.532,0.96908,0.60761,0.31505,0.67052,1.07243,0.93556,0.88528,0.92356,0.65412,0.9499,0.92683,0.95761,0.90127,1.02894,0.46278,0.1329,0.54316,0.98601,0.001505,0.001505,0.001505
52,246.467,0.9658,0.60692,0.29845,0.64955,1.06546,0.94398,0.85976,0.90122,0.63437,0.93955,0.93902,0.96161,0.91118,1.12988,0.48735,0.12816,0.55198,1.01959,0.0014951,0.0014951,0.0014951
53,252.535,0.95451,0.56637,0.29204,0.63901,1.04962,0.93311,0.86585,0.90337,0.5833,0.94173,0.96341,0.96734,0.90267,1.24396,0.48124,0.12298,0.61396,1.07026,0.0014852,0.0014852,0.0014852
54,256.533,0.95654,0.54829,0.29765,0.62973,1.06475,0.97204,0.84798,0.91644,0.65989,0.95078,0.95732,0.96053,0.91976,1.01736,0.47335,0.12768,0.52206,0.99171,0.0014753,0.0014753,0.0014753
55,260.55,0.94449,0.51057,0.26271,0.60176,1.02631,0.97899,0.8525,0.91863,0.65519,0.92411,0.91463,0.96393,0.91227,1.073,0.51166,0.12221,0.52856,0.99376,0.0014654,0.0014654,0.0014654
56,265.875,0.99865,0.61769,0.29532,0.65923,1.05805,0.98202,0.84756,0.91504,0.64626,0.92714,0.93109,0.9627,0.92021,1.07071,0.45641,0.11308,0.53869,0.99323,0.0014555,0.0014555,0.0014555
57,270.341,0.95218,0.56583,0.2662,0.61448,1.05024,0.95909,0.85976,0.91651,0.64424,0.93967,0.94974,0.96573,0.92139,1.13251,0.42864,0.11347,0.55816,1.02215,0.0014456,0.0014456,0.0014456
58,274.26,0.94608,0.55336,0.27694,0.62972,1.04974,0.99294,0.85812,0.91498,0.66777,0.93248,0.92634,0.96257,0.90464,1.02109,0.48277,0.11995,0.53042,0.97289,0.0014357,0.0014357,0.0014357
59,278.879,0.94391,0.53218,0.28228,0.62548,1.05428,0.98344,0.84756,0.91471,0.68459,0.96751,0.90795,0.95879,0.91145,0.94009,0.49364,0.12054,0.52832,0.95766,0.0014258,0.0014258,0.0014258
60,284.359,0.92791,0.52631,0.25895,0.59833,1.05336,0.94084,0.87805,0.90068,0.64058,0.96767,0.91259,0.95703,0.91511,1.07503,0.50189,0.11082,0.55241,0.98905,0.0014159,0.0014159,0.0014159
61,288.349,0.9379,0.52465,0.26421,0.60232,1.04047,0.97874,0.84224,0.907,0.65559,0.95253,0.92683,0.95696,0.91531,1.03975,0.51855,0.11734,0.53833,0.97891,0.001406,0.001406,0.001406
62,292.343,0.96721,0.52065,0.24696,0.62905,1.05799,0.97372,0.85976,0.9078,0.63976,0.95607,0.92891,0.96034,0.91185,1.11297,0.48376,0.11556,0.56515,1.03077,0.0013961,0.0013961,0.0013961
63,298.288,0.93548,0.46038,0.24428,0.60996,1.05035,0.99296,0.85945,0.91757,0.64658,0.97646,0.89024,0.95468,0.92105,1.03322,0.45766,0.10809,0.51438,0.98094,0.0013862,0.0013862,0.0013862
64,302.477,0.9362,0.54508,0.24649,0.62406,1.03438,0.95272,0.87195,0.91515,0.69323,0.9507,0.91463,0.9581,0.9189,0.92626,0.42058,0.10852,0.50013,0.93675,0.0013763,0.0013763,0.0013763
65,306.537,0.93082,0.51326,0.2447,0.61944,1.02004,0.95502,0.85366,0.91622,0.66584,0.93322,0.94512,0.96021,0.91837,1.03964,0.44688,0.10863,0.54623,0.97535,0.0013664,0.0013664,0.0013664
66,312.971,0.91253,0.48159,0.23937,0.59456,1.03377,0.97974,0.84146,0.9183,0.63907,0.94998,0.93293,0.95913,0.9155,1.10389,0.45859,0.09771,0.5412,0.99967,0.0013565,0.0013565,0.0013565
67,316.898,0.90502,0.50478,0.22898,0.61269,1.02294,0.97652,0.85366,0.91932,0.64782,0.94281,0.90478,0.95573,0.91916,1.06372,0.45493,0.09566,0.53827,0.98981,0.0013466,0.0013466,0.0013466
68,320.926,0.9235,0.5124,0.24092,0.61053,1.03375,0.96596,0.86524,0.91263,0.66168,0.9266,0.95732,0.95946,0.91206,1.00595,0.51132,0.08871,0.54045,0.9786,0.0013367,0.0013367,0.0013367
69,326.367,0.95965,0.48929,0.23225,0.62145,1.05316,0.96555,0.85446,0.91394,0.66337,0.96102,0.89634,0.96075,0.92023,1.01951,0.48288,0.09578,0.53394,0.98586,0.0013268,0.0013268,0.0013268
70,330.769,0.90711,0.48829,0.24846,0.61221,1.03267,0.98581,0.84745,0.91298,0.64426,0.9496,0.91917,0.95942,0.9188,1.08871,0.46935,0.09894,0.52837,1.00607,0.0013169,0.0013169,0.0013169
71,334.875,0.9289,0.48018,0.23251,0.60922,1.04565,0.95555,0.85976,0.90534,0.63179,0.94619,0.90244,0.94775,0.90454,1.14033,0.55231,0.09445,0.54482,1.01333,0.001307,0.001307,0.001307
72,339.96,0.95464,0.53524,0.22697,0.63638,1.05549,0.97925,0.86336,0.91531,0.64891,0.96789,0.91913,0.95833,0.91495,1.11199,0.51014,0.09908,0.53995,1.01075,0.0012971,0.0012971,0.0012971
73,344.868,0.95683,0.54669,0.22792,0.64291,1.04388,0.98591,0.85343,0.91744,0.6861,0.96765,0.91199,0.95835,0.92101,0.93141,0.47788,0.10188,0.49906,0.94241,0.0012872,0.0012872,0.0012872
74,348.937,0.91433,0.46208,0.21292,0.593,1.02063,0.97796,0.87195,0.9119,0.63192,0.97991,0.89634,0.95435,0.90848,1.08599,0.48843,0.09878,0.56108,0.98823,0.0012773,0.0012773,0.0012773
75,353.083,0.96219,0.51401,0.23144,0.60114,1.04739,0.98612,0.86657,0.92288,0.62371,0.94873,0.93293,0.9578,0.92699,1.15612,0.43016,0.09329,0.56783,1.01087,0.0012674,0.0012674,0.0012674
76,358.715,0.91093,0.50995,0.23618,0.6008,1.02903,0.98293,0.84756,0.91954,0.63604,0.95081,0.94295,0.95733,0.91888,1.16019,0.45521,0.09451,0.54933,1.03158,0.0012575,0.0012575,0.0012575
77,362.677,0.88554,0.43431,0.21205,0.56855,1.01678,0.99082,0.85366,0.9188,0.64305,0.9481,0.89107,0.95388,0.91692,1.07168,0.4834,0.09586,0.52616,0.99275,0.0012476,0.0012476,0.0012476
78,366.712,0.944,0.47557,0.219,0.57948,1.04555,0.95188,0.84428,0.91767,0.67579,0.92005,0.92683,0.9536,0.91475,0.96308,0.45526,0.09038,0.50373,0.96192,0.0012377,0.0012377,0.0012377
79,372.492,0.90846,0.43376,0.21855,0.58673,1.02772,0.97339,0.85366,0.92161,0.68943,0.97945,0.87179,0.95316,0.9237,0.9182,0.39888,0.08725,0.4966,0.94735,0.0012278,0.0012278,0.0012278
80,376.606,0.90059,0.44772,0.21431,0.56659,1.02451,0.97266,0.87195,0.92301,0.65075,0.96285,0.90854,0.95712,0.92683,1.10013,0.40451,0.08577,0.51901,0.98465,0.0012179,0.0012179,0.0012179
81,380.887,0.89188,0.42763,0.22191,0.57031,1.03223,0.97656,0.86585,0.9304,0.66519,0.95017,0.93022,0.9585,0.92274,1.08227,0.52857,0.08973,0.49614,0.98809,0.001208,0.001208,0.001208
82,386.303,0.92264,0.48417,0.20468,0.58695,1.0275,0.98528,0.85366,0.92404,0.66366,0.94448,0.93362,0.96092,0.92027,1.01771,0.44231,0.09,0.51966,0.97007,0.0011981,0.0011981,0.0011981
83,390.664,0.88372,0.43783,0.21074,0.57397,1.02185,0.97914,0.85855,0.91917,0.64538,0.95648,0.93804,0.9608,0.92666,1.1103,0.42394,0.08375,0.52284,0.99981,0.0011882,0.0011882,0.0011882
84,394.684,0.91106,0.4623,0.22013,0.57259,1.02862,0.95285,0.86253,0.91829,0.68697,0.9566,0.94087,0.96108,0.92239,0.92525,0.42069,0.08919,0.49311,0.94385,0.0011783,0.0011783,0.0011783
85,399.267,0.90936,0.49062,0.21526,0.58199,1.0436,0.93615,0.87195,0.91346,0.66793,0.95043,0.93531,0.9629,0.9271,1.04535,0.41523,0.09057,0.52389,0.98107,0.0011684,0.0011684,0.0011684
86,404.52,0.8809,0.4456,0.20631,0.57698,1.0172,0.94658,0.86437,0.92142,0.68716,0.92293,0.95122,0.9641,0.92572,0.94765,0.39005,0.08232,0.50247,0.94571,0.0011585,0.0011585,0.0011585
87,408.605,0.89241,0.4367,0.21194,0.56571,1.01945,0.9656,0.85579,0.91471,0.6722,0.94317,0.93293,0.95818,0.92838,0.98494,0.42799,0.07953,0.50473,0.95632,0.0011486,0.0011486,0.0011486
88,412.882,0.87426,0.47725,0.20082,0.57537,1.01782,0.97969,0.83537,0.91336,0.68017,0.96457,0.92683,0.96063,0.92955,0.93478,0.44149,0.08315,0.49596,0.93893,0.0011387,0.0011387,0.0011387
89,418.715,0.88008,0.45309,0.22337,0.58891,1.01405,0.97842,0.85366,0.91701,0.68238,0.93876,0.93902,0.95901,0.9222,0.94171,0.47116,0.08282,0.49941,0.94513,0.0011288,0.0011288,0.0011288
90,422.677,0.88913,0.41394,0.19652,0.56184,1.01861,0.98596,0.85652,0.92238,0.68416,0.93929,0.94345,0.95929,0.93059,0.96248,0.40763,0.08285,0.52642,0.95953,0.0011189,0.0011189,0.0011189
91,426.769,0.86684,0.37941,0.19412,0.5598,1.02443,0.99023,0.85366,0.91441,0.65321,0.95689,0.94752,0.96589,0.93236,1.09974,0.42922,0.08135,0.54436,0.99818,0.001109,0.001109,0.001109
92,433.285,0.8756,0.41384,0.20453,0.56488,1.02507,0.97825,0.86585,0.92427,0.67808,0.98031,0.91098,0.95875,0.92391,1.03166,0.4562,0.07928,0.51086,0.98016,0.0010991,0.0010991,0.0010991
93,437.279,0.88305,0.38156,0.18702,0.56895,1.00714,0.96422,0.87195,0.9236,0.70792,0.95388,0.92073,0.95961,0.92904,0.87944,0.41755,0.07366,0.49114,0.93105,0.0010892,0.0010892,0.0010892
94,441.339,0.91757,0.44574,0.19835,0.58142,1.05473,0.96256,0.87805,0.92088,0.66743,0.96246,0.93806,0.96171,0.9217,1.06437,0.4857,0.07378,0.51496,0.99178,0.0010793,0.0010793,0.0010793
95,447.643,0.87226,0.40884,0.1947,0.55818,1.01582,0.97269,0.86857,0.92555,0.64655,0.95872,0.94512,0.96535,0.93327,1.08454,0.43883,0.07424,0.5106,0.98921,0.0010694,0.0010694,0.0010694
96,451.663,0.88124,0.35014,0.19929,0.55258,1.03465,0.99654,0.85366,0.91716,0.65947,0.96882,0.90854,0.96575,0.93628,1.06626,0.39538,0.07324,0.49838,0.98867,0.0010595,0.0010595,0.0010595
97,455.713,0.87955,0.39944,0.20352,0.55883,1.02707,0.98263,0.85976,0.91238,0.66984,0.96761,0.91093,0.96334,0.93211,1.01908,0.40271,0.07776,0.50514,0.96464,0.0010496,0.0010496,0.0010496
98,460.923,0.87454,0.39999,0.20211,0.55748,1.01818,0.97633,0.85366,0.92195,0.64404,0.93868,0.93335,0.96116,0.92486,1.10188,0.45388,0.07588,0.53224,0.9926,0.0010397,0.0010397,0.0010397
99,465.714,0.89595,0.44018,0.18951,0.57557,1.01895,0.98279,0.85976,0.91676,0.68889,0.93899,0.95122,0.9601,0.92061,0.96576,0.39643,0.08181,0.48263,0.95112,0.0010298,0.0010298,0.0010298
100,469.715,0.86316,0.41925,0.19912,0.54097,1.01923,0.96633,0.87492,0.92414,0.67436,0.9528,0.93902,0.96699,0.93259,1.02974,0.39171,0.07969,0.48328,0.96928,0.0010199,0.0010199,0.0010199
101,474.011,0.85413,0.36072,0.17874,0.53529,1.0132,0.9749,0.86585,0.9225,0.67005,0.94502,0.95732,0.96495,0.93579,1.02213,0.38085,0.08038,0.48779,0.96638,0.00101,0.00101,0.00101
102,479.685,0.87951,0.38138,0.1884,0.56367,1.03719,0.98485,0.86585,0.92817,0.69414,0.95089,0.94457,0.96672,0.93113,0.93378,0.38271,0.07514,0.48592,0.94631,0.0010001,0.0010001,0.0010001
103,483.934,0.87156,0.4431,0.18661,0.56439,1.01218,0.98601,0.85964,0.92501,0.66794,0.94225,0.93293,0.96464,0.93491,1.03342,0.36614,0.07039,0.49065,0.968,0.0009902,0.0009902,0.0009902
104,487.98,0.87972,0.41457,0.18735,0.56979,1.02987,0.9794,0.86958,0.92407,0.68142,0.96723,0.89634,0.95624,0.92663,0.98724,0.377,0.06806,0.47118,0.95698,0.0009803,0.0009803,0.0009803
105,493.941,0.86778,0.44808,0.19376,0.54287,0.99638,0.97932,0.86634,0.91817,0.66165,0.97499,0.95122,0.96218,0.93215,1.04629,0.3579,0.06917,0.48355,0.97998,0.0009704,0.0009704,0.0009704
106,498.508,0.88467,0.44067,0.1881,0.56284,1.02103,0.98699,0.86585,0.91838,0.66066,0.94027,0.95981,0.96635,0.93363,1.06214,0.34854,0.078,0.4897,0.97971,0.0009605,0.0009605,0.0009605
107,502.563,0.86154,0.41857,0.1914,0.55448,1.02208,0.98671,0.84756,0.92049,0.64766,0.95268,0.95732,0.96195,0.93096,1.07966,0.38414,0.07143,0.4882,1.0023,0.0009506,0.0009506,0.0009506
108,508.516,0.84824,0.37595,0.17675,0.5497,1.00999,0.97945,0.8718,0.92884,0.6758,0.97038,0.94512,0.96142,0.93876,1.00647,0.40806,0.0723,0.47479,0.97111,0.0009407,0.0009407,0.0009407
109,512.488,0.82244,0.36499,0.17948,0.52245,0.99452,0.99197,0.85976,0.92331,0.67617,0.95387,0.93902,0.9693,0.93564,1.02555,0.38005,0.07373,0.47677,0.97674,0.0009308,0.0009308,0.0009308
110,516.675,0.84742,0.37163,0.1758,0.54813,1.01687,0.993,0.86509,0.91723,0.69763,0.96777,0.91555,0.96754,0.93478,0.94985,0.36032,0.07149,0.46356,0.94911,0.0009209,0.0009209,0.0009209
111,522.401,0.85388,0.39207,0.17184,0.57164,1.02337,0.98902,0.86585,0.92207,0.70106,0.97546,0.89024,0.95776,0.93407,0.93149,0.37147,0.07508,0.46725,0.94173,0.000911,0.000911,0.000911
112,526.674,0.88278,0.35686,0.16775,0.54645,1.0187,0.98145,0.85366,0.91398,0.66138,0.94025,0.92683,0.95846,0.9326,1.0664,0.359,0.07118,0.51067,0.99163,0.0009011,0.0009011,0.0009011
113,530.657,0.87301,0.35557,0.17471,0.56096,1.00914,0.98888,0.85976,0.91682,0.72476,0.97408,0.91463,0.96378,0.93572,0.85324,0.37489,0.07335,0.45555,0.91952,0.0008912,0.0008912,0.0008912
114,535.707,0.84185,0.34436,0.17,0.55118,0.99476,0.98533,0.87805,0.92337,0.71942,0.96595,0.91463,0.96077,0.93576,0.87645,0.35115,0.07315,0.46157,0.92857,0.0008813,0.0008813,0.0008813
115,540.639,0.84005,0.37688,0.16455,0.523,0.9931,1,0.85324,0.92503,0.66907,0.95544,0.91512,0.96407,0.93231,1.05686,0.3292,0.0695,0.48129,0.97176,0.0008714,0.0008714,0.0008714
116,545.16,0.84865,0.36421,0.18133,0.52979,0.99518,0.97356,0.85976,0.92391,0.69229,0.94976,0.92218,0.95943,0.93412,0.93991,0.34869,0.07083,0.48002,0.93541,0.0008615,0.0008615,0.0008615
117,550.087,0.8612,0.39135,0.17961,0.54639,1.00232,0.98598,0.85749,0.92182,0.69652,0.93793,0.9214,0.95884,0.93462,0.94446,0.36834,0.07367,0.46612,0.94628,0.0008516,0.0008516,0.0008516
118,555.301,0.85219,0.36069,0.16512,0.53035,1.00248,0.97261,0.86585,0.92324,0.65426,0.97261,0.86585,0.95863,0.92966,1.09493,0.37956,0.06784,0.50719,0.99689,0.0008417,0.0008417,0.0008417
119,559.359,0.85339,0.39969,0.17818,0.55911,1.00734,0.96654,0.8806,0.9206,0.68506,0.9512,0.92073,0.96305,0.93965,0.94093,0.35534,0.06395,0.47547,0.94926,0.0008318,0.0008318,0.0008318
