epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,1757.79,0.74182,0.25152,0.12023,0.45973,0.9532,0.98342,0.87805,0.9344,0.6892,0.97916,0.92073,0.96839,0.9471,0.99916,0.33994,0.0688,0.47684,0.95554,0.0005546,0.0005546,0.0005546
75,1786.89,0.74366,0.29409,0.11905,0.48457,0.95683,0.98376,0.87195,0.92618,0.71237,0.96142,0.91167,0.96653,0.94232,0.87187,0.30782,0.07197,0.44357,0.91883,0.0005348,0.0005348,0.0005348
76,1813.33,0.73604,0.29041,0.12329,0.48788,0.94686,0.98628,0.87643,0.9373,0.71152,0.94531,0.94861,0.96776,0.94551,0.8857,0.29482,0.06495,0.46627,0.92215,0.000515,0.000515,0.000515
77,1843.53,0.73171,0.22506,0.11917,0.47216,0.95511,0.98228,0.87195,0.93631,0.72784,0.92792,0.94198,0.966,0.94282,0.85803,0.29781,0.0581,0.46508,0.91545,0.0004952,0.0004952,0.0004952
78,1867.5,0.7625,0.25484,0.11244,0.47749,0.95732,0.97937,0.87805,0.92275,0.69513,0.93116,0.95122,0.96679,0.94187,0.97987,0.33033,0.0562,0.48574,0.95621,0.0004754,0.0004754,0.0004754
79,1896.14,0.74077,0.26319,0.1136,0.47756,0.95701,0.99152,0.87195,0.92735,0.71806,0.94067,0.92683,0.96692,0.94517,0.89577,0.30472,0.05589,0.46447,0.9123,0.0004556,0.0004556,0.0004556
80,1923.7,0.74672,0.26841,0.1141,0.47366,0.96562,0.98846,0.87805,0.92764,0.71493,0.9748,0.94341,0.96888,0.94433,0.89504,0.33935,0.05838,0.45981,0.91713,0.0004358,0.0004358,0.0004358
81,1953.44,0.72438,0.28331,0.12138,0.46591,0.93856,0.97718,0.88415,0.92388,0.72001,0.98037,0.9138,0.96573,0.94487,0.89025,0.3174,0.06154,0.47397,0.91372,0.000416,0.000416,0.000416
82,1979.33,0.73173,0.27346,0.11841,0.47769,0.93562,0.97738,0.88415,0.92927,0.74303,0.97321,0.93293,0.9649,0.94655,0.80161,0.28758,0.05678,0.42763,0.89917,0.0003962,0.0003962,0.0003962
83,2012.98,0.71534,0.21862,0.11225,0.45891,0.94457,0.9792,0.88415,0.92555,0.70136,0.96852,0.93805,0.96546,0.94592,0.94956,0.30797,0.05797,0.45867,0.93424,0.0003764,0.0003764,0.0003764
84,2037.32,0.69907,0.2593,0.10854,0.44877,0.94416,0.97738,0.88415,0.92532,0.71973,0.97375,0.91463,0.96371,0.94313,0.86174,0.29517,0.0605,0.4422,0.91335,0.0003566,0.0003566,0.0003566
85,2066.22,0.75146,0.28899,0.11413,0.48028,0.97222,0.97499,0.88415,0.93436,0.71257,0.95004,0.92759,0.95963,0.94306,0.91555,0.3116,0.05744,0.45732,0.92649,0.0003368,0.0003368,0.0003368
86,2098.15,0.71803,0.25075,0.10554,0.45389,0.94637,0.98627,0.87584,0.9256,0.71769,0.94469,0.93729,0.96064,0.94235,0.88093,0.31036,0.0582,0.45822,0.91917,0.000317,0.000317,0.000317
87,2123.51,0.72963,0.2604,0.10427,0.45228,0.95237,0.97936,0.86786,0.93176,0.71401,0.95819,0.92683,0.96524,0.94523,0.88281,0.30401,0.0588,0.44431,0.92085,0.0002972,0.0002972,0.0002972
88,2151.42,0.68764,0.2229,0.10258,0.45275,0.94305,0.97719,0.87195,0.92596,0.71996,0.95208,0.94512,0.9664,0.94656,0.8518,0.2732,0.05822,0.43559,0.90734,0.0002774,0.0002774,0.0002774
89,2176.55,0.69078,0.22336,0.10429,0.44247,0.93613,0.9862,0.87175,0.92626,0.70852,0.95167,0.93902,0.96778,0.94371,0.90851,0.27766,0.05853,0.45431,0.92072,0.0002576,0.0002576,0.0002576
90,2202,0.68691,0.21297,0.09899,0.43875,0.93268,0.98635,0.88124,0.92733,0.72572,0.97421,0.9215,0.96801,0.94931,0.88232,0.27323,0.05846,0.43327,0.91778,0.0002378,0.0002378,0.0002378
91,2249.39,0.62633,0.147,0.06001,0.40158,0.92299,0.97941,0.87012,0.92591,0.72067,0.97431,0.92499,0.9679,0.94452,0.86806,0.29666,0.06597,0.43752,0.92022,0.000218,0.000218,0.000218
92,2289.12,0.61055,0.13648,0.05031,0.39773,0.90207,0.97826,0.87195,0.94101,0.74814,0.96935,0.90244,0.96307,0.94361,0.76771,0.27087,0.06319,0.42947,0.88766,0.0001982,0.0001982,0.0001982
93,2327.53,0.61939,0.12217,0.05485,0.39155,0.90069,0.98885,0.85976,0.92427,0.70974,0.96818,0.92765,0.96022,0.94284,0.89387,0.2819,0.06031,0.46113,0.92235,0.0001784,0.0001784,0.0001784
94,2369.63,0.58394,0.10225,0.04959,0.3772,0.90941,0.97801,0.87805,0.92534,0.74271,0.96454,0.93293,0.95941,0.94071,0.77303,0.28027,0.0597,0.4288,0.89106,0.0001586,0.0001586,0.0001586
95,2407.98,0.59862,0.11219,0.05015,0.36268,0.90293,0.98326,0.87805,0.92498,0.72763,0.98071,0.93021,0.96016,0.9416,0.86042,0.28061,0.05688,0.43265,0.91462,0.0001388,0.0001388,0.0001388
96,2449.04,0.60472,0.11205,0.05139,0.37345,0.90351,0.98367,0.87805,0.92709,0.73037,0.96843,0.93529,0.9605,0.94319,0.84082,0.28684,0.05519,0.43603,0.90829,0.000119,0.000119,0.000119
97,2482.62,0.60236,0.10989,0.04644,0.36464,0.90129,0.98423,0.87805,0.93442,0.74089,0.95803,0.93902,0.96014,0.94383,0.80186,0.2615,0.0543,0.42201,0.89721,9.92e-05,9.92e-05,9.92e-05
98,2521.2,0.59412,0.11725,0.04906,0.36346,0.90636,0.98546,0.87805,0.92478,0.7265,0.96826,0.93001,0.95996,0.9428,0.85602,0.26486,0.05229,0.43219,0.91079,7.94e-05,7.94e-05,7.94e-05
99,2557.18,0.59413,0.1013,0.04253,0.36055,0.90189,0.98582,0.87805,0.9254,0.71656,0.9686,0.92683,0.96032,0.94526,0.88006,0.27677,0.05352,0.43852,0.91821,5.96e-05,5.96e-05,5.96e-05
100,2594.74,0.59142,0.1097,0.03865,0.35599,0.90244,0.98578,0.87805,0.92534,0.72906,0.95938,0.92683,0.96032,0.94564,0.83867,0.28067,0.05394,0.43472,0.90822,3.98e-05,3.98e-05,3.98e-05
