epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
116,1193.27,0.86712,0.35305,0.11815,0.57514,1.00953,0.98217,0.86059,0.91071,0.72208,0.97458,0.8986,0.96016,0.94732,0.82608,0.2765,0.03088,0.42457,0.91792,0.001241,0.001241,0.001241
117,1202.22,0.88905,0.31556,0.11373,0.55774,1.01955,0.96769,0.86719,0.91182,0.74514,0.95204,0.94531,0.9615,0.94808,0.78078,0.27153,0.03177,0.42594,0.90868,0.0012344,0.0012344,0.0012344
118,1212.56,0.86675,0.30561,0.10844,0.55241,1.0053,0.9549,0.86719,0.9077,0.68515,0.98729,0.89844,0.96028,0.94712,0.9042,0.31661,0.02104,0.45225,0.94131,0.0012278,0.0012278,0.0012278
119,1222.86,0.86301,0.31684,0.11061,0.54696,1.00013,0.98147,0.85938,0.89469,0.68786,0.96692,0.91334,0.95923,0.94039,0.93975,0.31058,0.02218,0.45455,0.95658,0.0012212,0.0012212,0.0012212
120,1232.48,0.87387,0.36346,0.11313,0.57606,1.01546,0.96496,0.86065,0.89857,0.73397,0.9691,0.88281,0.95429,0.94669,0.789,0.28342,0.02128,0.42663,0.9066,0.0012146,0.0012146,0.0012146
121,1243.16,0.84179,0.28828,0.11038,0.54598,0.99352,0.98212,0.85813,0.90144,0.72697,0.97451,0.89614,0.95995,0.94659,0.8061,0.35103,0.0246,0.4251,0.91989,0.001208,0.001208,0.001208
122,1252.94,0.87962,0.33007,0.1045,0.5555,1.00639,0.98253,0.87872,0.91078,0.73918,0.98323,0.91613,0.96067,0.94872,0.77846,0.33669,0.02454,0.42047,0.91478,0.0012014,0.0012014,0.0012014
123,1262.85,0.83425,0.2911,0.09848,0.53092,0.99242,0.98075,0.86719,0.91498,0.73574,0.96259,0.92188,0.96264,0.95328,0.78945,0.24279,0.02882,0.40919,0.91091,0.0011948,0.0011948,0.0011948
124,1273.07,0.84862,0.3154,0.11186,0.54786,1.00653,0.99105,0.86534,0.9052,0.74099,0.98437,0.88281,0.95569,0.94451,0.75794,0.32079,0.02656,0.42257,0.90647,0.0011882,0.0011882,0.0011882
125,1283.65,0.85866,0.32016,0.10537,0.56941,1.00185,0.97828,0.85938,0.8967,0.71569,0.93229,0.95312,0.96168,0.95361,0.81564,0.29392,0.02676,0.42676,0.91881,0.0011816,0.0011816,0.0011816
126,1292.29,0.84677,0.3345,0.10346,0.57236,0.99425,0.98893,0.85938,0.90922,0.72336,0.99135,0.89553,0.95776,0.9486,0.8256,0.31362,0.03042,0.43188,0.92635,0.001175,0.001175,0.001175
127,1303.35,0.86602,0.31584,0.09415,0.54449,0.99832,0.99161,0.85938,0.91057,0.74166,0.97561,0.93755,0.95729,0.94581,0.78139,0.31255,0.02449,0.41963,0.90256,0.0011684,0.0011684,0.0011684
128,1312.75,0.86753,0.35399,0.10517,0.56578,1.0048,0.9861,0.86719,0.90249,0.73839,0.97809,0.9375,0.95656,0.94967,0.76483,0.30299,0.02223,0.40196,0.91101,0.0011618,0.0011618,0.0011618
129,1322.52,0.8368,0.29991,0.10599,0.55535,0.99042,0.98744,0.86719,0.90798,0.72098,0.95968,0.9298,0.96068,0.95191,0.77748,0.33476,0.02571,0.41752,0.90784,0.0011552,0.0011552,0.0011552
130,1332.76,0.88191,0.32673,0.10398,0.56536,1.01572,0.98229,0.86654,0.90413,0.73718,0.94392,0.92048,0.96059,0.94823,0.76976,0.36505,0.02368,0.41494,0.90726,0.0011486,0.0011486,0.0011486
131,1341.69,0.85504,0.29618,0.10082,0.55184,1.00175,0.99107,0.86697,0.9011,0.72416,0.9673,0.92443,0.95724,0.94374,0.82395,0.33473,0.02275,0.42146,0.92168,0.001142,0.001142,0.001142
132,1351.28,0.86196,0.28959,0.10786,0.54958,0.99595,0.99103,0.86292,0.91001,0.74738,0.95974,0.90625,0.95651,0.9476,0.73563,0.34259,0.03155,0.42169,0.89327,0.0011354,0.0011354,0.0011354
133,1361.61,0.86666,0.32843,0.10627,0.56766,1.0053,1,0.86463,0.91345,0.73713,0.96239,0.90625,0.95904,0.94615,0.80162,0.36148,0.03204,0.42423,0.91396,0.0011288,0.0011288,0.0011288
134,1370.99,0.87116,0.30541,0.10204,0.54675,1.00274,0.98945,0.85938,0.91085,0.74159,0.98947,0.89062,0.95597,0.94549,0.76,0.33765,0.03286,0.42027,0.90998,0.0011222,0.0011222,0.0011222
135,1380.87,0.83121,0.26445,0.10298,0.53809,0.99497,0.99615,0.85938,0.91555,0.75084,0.98565,0.89062,0.96007,0.94686,0.74104,0.26511,0.02135,0.38537,0.89822,0.0011156,0.0011156,0.0011156
136,1392.54,0.84628,0.29121,0.10317,0.53073,0.99771,0.99761,0.85938,0.91447,0.74592,0.95202,0.93,0.96177,0.9524,0.77424,0.28902,0.02401,0.40462,0.90311,0.001109,0.001109,0.001109
137,1401.72,0.8553,0.27558,0.10273,0.53087,0.99988,0.99096,0.85618,0.91165,0.71379,0.93632,0.91902,0.9579,0.9524,0.84834,0.29131,0.02491,0.41653,0.92559,0.0011024,0.0011024,0.0011024
138,1411.34,0.84333,0.29398,0.1051,0.54058,1.00464,0.99456,0.85156,0.91331,0.74142,0.94273,0.90625,0.95408,0.94794,0.73914,0.30536,0.02638,0.40454,0.89722,0.0010958,0.0010958,0.0010958
139,1422.55,0.84279,0.31617,0.09732,0.54286,0.99328,0.9876,0.875,0.91277,0.75379,0.96751,0.93057,0.95932,0.95142,0.72589,0.32344,0.02854,0.40936,0.90672,0.0010892,0.0010892,0.0010892
140,1432.24,0.85566,0.30646,0.0964,0.54007,0.99562,0.98729,0.86719,0.91508,0.72789,0.96693,0.91378,0.96117,0.95153,0.86112,0.30106,0.02304,0.39937,0.93059,0.0010826,0.0010826,0.0010826
141,1442.27,0.84049,0.29052,0.09331,0.53901,0.99215,0.98949,0.85938,0.90824,0.72279,0.9359,0.91254,0.94923,0.94246,0.81845,0.33027,0.02486,0.40508,0.91962,0.001076,0.001076,0.001076
142,1452.57,0.85716,0.28067,0.09934,0.53483,1.00558,0.9862,0.85938,0.91079,0.7158,0.96675,0.90855,0.9614,0.94523,0.87972,0.30284,0.0306,0.43609,0.9384,0.0010694,0.0010694,0.0010694
143,1461.46,0.83717,0.29416,0.09073,0.51979,0.99013,0.96983,0.85938,0.90733,0.70982,0.97852,0.92188,0.96236,0.94725,0.90827,0.26407,0.01845,0.43573,0.94268,0.0010628,0.0010628,0.0010628
144,1471.21,0.86035,0.28551,0.09167,0.5433,1.00451,0.99001,0.85938,0.91425,0.73468,0.97488,0.90974,0.96169,0.9473,0.78321,0.29166,0.01753,0.40224,0.91124,0.0010562,0.0010562,0.0010562
145,1482.01,0.82238,0.2932,0.09926,0.53228,0.99088,0.98518,0.85156,0.9106,0.74094,0.94494,0.9386,0.96028,0.94821,0.80181,0.28896,0.01874,0.41107,0.91737,0.0010496,0.0010496,0.0010496
146,1493.79,0.82578,0.27492,0.09525,0.52287,0.98886,0.98221,0.86271,0.90175,0.7343,0.95194,0.92841,0.95778,0.94962,0.79447,0.30231,0.02206,0.40238,0.91832,0.001043,0.001043,0.001043
147,1502.26,0.82607,0.27855,0.10007,0.51633,0.99339,0.99094,0.85407,0.91398,0.73438,0.96041,0.9476,0.96006,0.94861,0.80174,0.27294,0.01881,0.40383,0.90712,0.0010364,0.0010364,0.0010364
148,1513.58,0.84835,0.29667,0.10102,0.54199,1.00657,0.97386,0.87329,0.91658,0.71354,0.95811,0.92188,0.9594,0.95221,0.88965,0.29091,0.02173,0.44592,0.93952,0.0010298,0.0010298,0.0010298
149,1523.47,0.82925,0.27486,0.10444,0.52797,1.00334,0.99326,0.85938,0.92075,0.73361,0.95205,0.91406,0.96161,0.94797,0.80965,0.31981,0.01815,0.415,0.9221,0.0010232,0.0010232,0.0010232
150,1532.31,0.85216,0.31669,0.10066,0.54223,0.99828,0.98441,0.86719,0.91367,0.73215,0.96671,0.90749,0.95673,0.94954,0.79738,0.27979,0.01483,0.40757,0.92105,0.0010166,0.0010166,0.0010166
151,1543.24,0.83252,0.25933,0.09141,0.53055,0.99671,0.97359,0.86412,0.90898,0.72051,0.95952,0.92591,0.96222,0.95156,0.84058,0.29718,0.01829,0.41995,0.9322,0.00101,0.00101,0.00101
152,1553.59,0.81767,0.2821,0.09578,0.52447,0.99942,0.9485,0.86719,0.91105,0.75364,0.98155,0.89844,0.95898,0.94778,0.78653,0.26636,0.02552,0.41988,0.91005,0.0010034,0.0010034,0.0010034
153,1562.34,0.81405,0.25546,0.09033,0.5217,0.98224,0.97337,0.85938,0.91277,0.77327,0.98339,0.92513,0.96301,0.95519,0.6769,0.25607,0.0178,0.40262,0.88233,0.0009968,0.0009968,0.0009968
154,1573.04,0.81057,0.29117,0.09939,0.52585,0.99481,0.95994,0.85938,0.91739,0.74384,0.97524,0.92303,0.95968,0.95119,0.7506,0.28118,0.02261,0.39376,0.89492,0.0009902,0.0009902,0.0009902
155,1584.02,0.82425,0.2449,0.0908,0.52567,0.99339,0.9909,0.85046,0.92431,0.7207,0.98702,0.89844,0.9614,0.95079,0.86878,0.29123,0.02023,0.40908,0.93227,0.0009836,0.0009836,0.0009836
156,1592.84,0.82728,0.2825,0.09637,0.55077,0.99055,0.99021,0.86719,0.9192,0.75575,1,0.88138,0.95376,0.9469,0.70843,0.36187,0.02074,0.38563,0.88526,0.000977,0.000977,0.000977
157,1603.4,0.82382,0.2525,0.08728,0.52635,0.98165,0.98162,0.86719,0.91926,0.77278,0.99463,0.88281,0.95765,0.94941,0.69892,0.30221,0.0209,0.38862,0.8783,0.0009704,0.0009704,0.0009704
158,1612.98,0.83312,0.2676,0.09339,0.51934,1.00014,0.99829,0.85938,0.92112,0.7393,0.94601,0.95833,0.96158,0.95438,0.80396,0.28023,0.02234,0.39243,0.91723,0.0009638,0.0009638,0.0009638
159,1622.32,0.82815,0.27861,0.10122,0.51209,0.9894,0.97397,0.87708,0.91479,0.72868,1,0.90518,0.96213,0.95022,0.82716,0.25671,0.01717,0.41228,0.92148,0.0009572,0.0009572,0.0009572
160,1634.08,0.822,0.27566,0.09458,0.51329,0.99222,0.96512,0.86719,0.91588,0.73522,0.98835,0.89062,0.95086,0.9462,0.77527,0.31191,0.03016,0.41314,0.90388,0.0009506,0.0009506,0.0009506
161,1643.47,0.8292,0.28559,0.09703,0.52363,0.98412,0.96834,0.85938,0.91881,0.76727,0.98721,0.89062,0.9549,0.94963,0.70439,0.25982,0.02757,0.37767,0.88156,0.000944,0.000944,0.000944
162,1654.32,0.81133,0.26842,0.09417,0.51911,0.98489,0.98226,0.86499,0.91251,0.73592,0.96743,0.92835,0.95943,0.95223,0.79409,0.26242,0.01786,0.4035,0.90677,0.0009374,0.0009374,0.0009374
163,1664.65,0.84235,0.26181,0.09821,0.53715,0.98857,0.98205,0.86719,0.92038,0.75729,0.97479,0.90635,0.95962,0.95547,0.74182,0.27003,0.02277,0.38935,0.89109,0.0009308,0.0009308,0.0009308
164,1674.8,0.79747,0.24147,0.09901,0.5034,0.98647,0.98585,0.85938,0.91366,0.74935,0.9529,0.92188,0.9587,0.95642,0.7643,0.25505,0.01783,0.38911,0.8966,0.0009242,0.0009242,0.0009242
165,1684.24,0.81699,0.25626,0.0878,0.52566,0.98227,0.98848,0.85938,0.91734,0.74137,0.98296,0.90124,0.95919,0.949,0.79672,0.30956,0.01875,0.40422,0.89953,0.0009176,0.0009176,0.0009176
166,1694.78,0.84564,0.27419,0.09686,0.53955,0.99632,0.99103,0.86299,0.91167,0.75103,0.95223,0.9344,0.95744,0.9532,0.79111,0.27233,0.02117,0.40654,0.9043,0.000911,0.000911,0.000911
167,1704.39,0.81677,0.27529,0.08585,0.51132,0.98567,0.99095,0.855,0.91069,0.72529,0.94503,0.91406,0.95667,0.94897,0.86903,0.32028,0.01985,0.42307,0.92967,0.0009044,0.0009044,0.0009044
168,1714.02,0.8303,0.26982,0.09142,0.52986,0.99282,0.96496,0.86072,0.90658,0.7375,0.98294,0.90053,0.95338,0.94786,0.79531,0.26985,0.02059,0.39945,0.9123,0.0008978,0.0008978,0.0008978
169,1724.34,0.81201,0.25997,0.08857,0.52037,0.99851,0.98723,0.86719,0.91031,0.74185,0.98337,0.92375,0.96219,0.95188,0.74709,0.31646,0.02669,0.3998,0.89506,0.0008912,0.0008912,0.0008912
170,1733.76,0.79776,0.26246,0.0896,0.50764,0.98413,0.99104,0.86409,0.90907,0.72706,0.97503,0.91527,0.95773,0.94376,0.87103,0.28177,0.02161,0.43531,0.92798,0.0008846,0.0008846,0.0008846
171,1744.11,0.81012,0.24532,0.09181,0.50768,0.98385,1,0.85929,0.91338,0.75205,0.95098,0.90944,0.95416,0.94806,0.75785,0.25853,0.02241,0.38878,0.90394,0.000878,0.000878,0.000878
172,1754.73,0.80187,0.25119,0.09319,0.51208,0.98046,0.97886,0.875,0.92554,0.76124,0.95273,0.9448,0.96238,0.9473,0.73209,0.28356,0.02078,0.39804,0.89897,0.0008714,0.0008714,0.0008714
173,1763.75,0.80457,0.23852,0.08671,0.51766,0.99485,1,0.85702,0.91636,0.73054,0.98302,0.90442,0.95984,0.94885,0.78705,0.27134,0.02298,0.40085,0.91384,0.0008648,0.0008648,0.0008648
174,1774.12,0.82888,0.23797,0.07574,0.51139,0.9908,0.98225,0.86485,0.91224,0.74836,0.96635,0.89754,0.95379,0.94368,0.76468,0.27635,0.02392,0.41493,0.90608,0.0008582,0.0008582,0.0008582
175,1785.4,0.80893,0.23055,0.08072,0.50334,0.98346,0.97367,0.86678,0.90896,0.73648,0.98333,0.92148,0.95197,0.94808,0.75986,0.25992,0.01999,0.42949,0.89747,0.0008516,0.0008516,0.0008516
176,1794.64,0.79368,0.24479,0.08806,0.50373,0.98047,0.97968,0.85156,0.90755,0.72224,0.98274,0.88967,0.95525,0.95017,0.83319,0.24941,0.02063,0.43042,0.92173,0.000845,0.000845,0.000845
177,1804.46,0.79285,0.2531,0.08716,0.50636,0.97372,0.96474,0.88281,0.91847,0.73139,0.98585,0.90625,0.95745,0.95151,0.79069,0.27846,0.0257,0.41205,0.91732,0.0008384,0.0008384,0.0008384
178,1814.85,0.82313,0.28733,0.0863,0.52783,0.98793,0.96557,0.87642,0.91777,0.7257,0.99145,0.90582,0.95861,0.95265,0.84257,0.25546,0.02319,0.42616,0.92395,0.0008318,0.0008318,0.0008318
179,1823.81,0.7815,0.24757,0.08642,0.50234,0.9729,0.97403,0.87911,0.91929,0.75646,0.96144,0.91406,0.95312,0.94698,0.70469,0.24776,0.02034,0.39178,0.88631,0.0008252,0.0008252,0.0008252
180,1833.97,0.80168,0.26896,0.08321,0.50849,0.98097,0.96566,0.87875,0.91173,0.73712,0.98876,0.90625,0.95846,0.95127,0.81286,0.24858,0.01822,0.40637,0.90818,0.0008186,0.0008186,0.0008186
181,1844.33,0.80491,0.24891,0.07658,0.49944,0.98017,1,0.85655,0.92807,0.76284,0.98318,0.91308,0.96191,0.9525,0.73212,0.25441,0.02487,0.39151,0.8926,0.000812,0.000812,0.000812
182,1852.71,0.79095,0.2305,0.09107,0.50659,0.97233,1,0.87069,0.926,0.77754,0.98317,0.91301,0.95982,0.9474,0.67319,0.27412,0.01921,0.37268,0.87651,0.0008054,0.0008054,0.0008054
183,1863.02,0.81506,0.26494,0.09259,0.51801,0.98326,0.97398,0.87727,0.91062,0.74055,0.98404,0.92188,0.96334,0.94998,0.77755,0.29787,0.02022,0.39875,0.90855,0.0007988,0.0007988,0.0007988
184,1873.66,0.79763,0.24617,0.08187,0.50412,0.98215,0.95469,0.88281,0.90445,0.71578,0.97421,0.92969,0.96318,0.95008,0.82679,0.26171,0.01559,0.42987,0.9223,0.0007922,0.0007922,0.0007922
185,1882.57,0.77956,0.22387,0.09006,0.48999,0.96654,0.97365,0.86604,0.90394,0.73855,0.95035,0.92969,0.96168,0.94984,0.77201,0.2664,0.01882,0.41414,0.90757,0.0007856,0.0007856,0.0007856
186,1893.43,0.76286,0.24293,0.08007,0.48629,0.97062,0.97047,0.86719,0.90944,0.75467,0.94897,0.92969,0.95559,0.94734,0.74524,0.26074,0.02359,0.39994,0.89416,0.000779,0.000779,0.000779
187,1904.1,0.78984,0.24693,0.08626,0.50156,0.97793,0.97376,0.86992,0.91218,0.75982,0.97203,0.91406,0.96219,0.95135,0.71347,0.27065,0.0215,0.37502,0.88411,0.0007724,0.0007724,0.0007724
188,1912.61,0.78734,0.23167,0.07962,0.48634,0.9711,0.97219,0.875,0.9159,0.76609,0.99652,0.89844,0.96216,0.95364,0.70231,0.23973,0.01792,0.36881,0.88211,0.0007658,0.0007658,0.0007658
189,1923.86,0.78485,0.2524,0.08442,0.50208,0.97594,0.97356,0.85938,0.91175,0.76521,0.95964,0.92887,0.96214,0.9513,0.70625,0.26126,0.01561,0.36914,0.88825,0.0007592,0.0007592,0.0007592
190,1934.48,0.81855,0.26018,0.0834,0.51248,0.97895,0.99172,0.875,0.90856,0.74171,0.9885,0.89844,0.95014,0.94717,0.80281,0.24549,0.02165,0.38677,0.90874,0.0007526,0.0007526,0.0007526
191,1942.82,0.79035,0.23693,0.08123,0.49828,0.97555,0.99843,0.85938,0.91983,0.76617,0.95922,0.9189,0.95355,0.94897,0.68306,0.25671,0.01865,0.36522,0.8815,0.000746,0.000746,0.000746
192,1954.24,0.78958,0.26177,0.07899,0.50078,0.96887,1,0.86308,0.91954,0.78375,0.9827,0.88738,0.94946,0.94679,0.64915,0.25556,0.0192,0.36472,0.86922,0.0007394,0.0007394,0.0007394
193,1964.92,0.78109,0.26301,0.07951,0.49275,0.96943,0.97384,0.8724,0.91791,0.77157,0.99144,0.90436,0.96141,0.94448,0.66884,0.27368,0.02095,0.36868,0.87088,0.0007328,0.0007328,0.0007328
194,1973.8,0.81508,0.23494,0.07851,0.50455,0.97643,0.98011,0.86719,0.91426,0.7391,0.99129,0.8893,0.9504,0.94557,0.79911,0.27984,0.01835,0.4167,0.91405,0.0007262,0.0007262,0.0007262
195,1984.34,0.80743,0.22928,0.07734,0.49586,0.98118,0.98186,0.86719,0.91824,0.73392,0.97565,0.91406,0.95067,0.9455,0.83604,0.28112,0.01693,0.40588,0.92299,0.0007196,0.0007196,0.0007196
196,1996.12,0.76363,0.24063,0.0834,0.47348,0.96541,0.98913,0.86719,0.92131,0.74957,0.9766,0.90625,0.94967,0.94116,0.74036,0.30609,0.01894,0.39121,0.89595,0.000713,0.000713,0.000713
197,2004.58,0.7771,0.19806,0.06474,0.47439,0.96783,1,0.87971,0.92103,0.75971,0.96907,0.92188,0.95752,0.94825,0.70198,0.24664,0.01824,0.37333,0.88908,0.0007064,0.0007064,0.0007064
198,2016.16,0.77717,0.21859,0.0724,0.48753,0.97211,0.99067,0.86719,0.91826,0.76581,0.98972,0.89844,0.95604,0.94263,0.71102,0.26349,0.01682,0.37262,0.8861,0.0006998,0.0006998,0.0006998
199,2026.89,0.78896,0.21883,0.07613,0.48547,0.97118,0.98406,0.85938,0.91524,0.74502,0.96948,0.89844,0.94768,0.94419,0.73616,0.24541,0.0203,0.37514,0.88939,0.0006932,0.0006932,0.0006932
200,2035.1,0.783,0.22937,0.07877,0.4837,0.9702,0.99099,0.8592,0.91778,0.76029,0.94392,0.92044,0.94845,0.94683,0.7108,0.2564,0.01878,0.37182,0.88671,0.0006866,0.0006866,0.0006866
201,2046.54,0.78143,0.22272,0.07546,0.49602,0.97741,0.98219,0.86155,0.91678,0.76268,0.96399,0.89844,0.94556,0.94291,0.70988,0.22375,0.01757,0.3801,0.88728,0.00068,0.00068,0.00068
202,2057.15,0.78153,0.22635,0.07598,0.49012,0.96378,0.97811,0.86719,0.92229,0.746,0.95932,0.92118,0.95663,0.9431,0.73561,0.26855,0.01524,0.37998,0.89082,0.0006734,0.0006734,0.0006734
203,2065.51,0.78313,0.2117,0.08139,0.50457,0.97093,0.9708,0.875,0.92246,0.75236,0.95917,0.91759,0.95831,0.95059,0.70901,0.26303,0.01808,0.39067,0.88127,0.0006668,0.0006668,0.0006668
204,2077.03,0.76498,0.23585,0.08023,0.49139,0.95169,0.97933,0.875,0.91859,0.75981,0.99127,0.88735,0.95178,0.94498,0.70628,0.25388,0.02321,0.36542,0.87708,0.0006602,0.0006602,0.0006602
205,2087.48,0.77698,0.22924,0.07957,0.48367,0.96527,0.99113,0.87324,0.91333,0.76027,0.95444,0.92969,0.95919,0.94869,0.71194,0.24387,0.02367,0.36402,0.89087,0.0006536,0.0006536,0.0006536
206,2096.72,0.78387,0.25522,0.08272,0.49711,0.97942,0.98505,0.86719,0.91295,0.75497,0.95923,0.91907,0.9587,0.94897,0.71194,0.2542,0.02507,0.3746,0.89362,0.000647,0.000647,0.000647
207,2107.39,0.7725,0.24919,0.07745,0.48585,0.96373,0.98822,0.86719,0.92175,0.76069,0.95871,0.90688,0.95269,0.94742,0.6943,0.23916,0.01661,0.36822,0.88656,0.0006404,0.0006404,0.0006404
208,2118.04,0.76998,0.25592,0.07666,0.48583,0.9654,0.98245,0.87472,0.92855,0.7627,0.96733,0.92537,0.95607,0.94951,0.69821,0.2466,0.01798,0.37102,0.88038,0.0006338,0.0006338,0.0006338
209,2126.61,0.76919,0.23622,0.08037,0.49833,0.96152,0.98193,0.875,0.91628,0.75119,0.96539,0.92969,0.95744,0.95165,0.74838,0.27758,0.0215,0.39373,0.89209,0.0006272,0.0006272,0.0006272
210,2137.01,0.79982,0.21328,0.08417,0.50312,0.98673,0.97373,0.875,0.91479,0.74277,0.95922,0.91893,0.95753,0.9516,0.76674,0.26448,0.01323,0.38659,0.89965,0.0006206,0.0006206,0.0006206
211,2148.24,0.80894,0.20355,0.08075,0.4896,0.97443,0.96528,0.86878,0.91637,0.75247,0.9435,0.92188,0.95536,0.9492,0.74814,0.23736,0.01746,0.37873,0.89884,0.000614,0.000614,0.000614
212,2157.86,0.7621,0.22665,0.07841,0.48156,0.97288,0.98213,0.85897,0.91348,0.76803,0.96863,0.90625,0.9581,0.9517,0.69798,0.21979,0.01675,0.38211,0.88749,0.0006074,0.0006074,0.0006074
213,2168.96,0.78976,0.2484,0.08282,0.49325,0.98317,1,0.84297,0.91328,0.76122,0.98126,0.92188,0.96225,0.95108,0.71429,0.24104,0.01622,0.37671,0.89081,0.0006008,0.0006008,0.0006008
214,2179.67,0.74815,0.19724,0.07634,0.46041,0.9645,0.98216,0.86022,0.91137,0.76568,0.98286,0.91406,0.95222,0.94827,0.70254,0.26548,0.01592,0.38303,0.88401,0.0005942,0.0005942,0.0005942
215,2189.13,0.77313,0.2345,0.08707,0.49282,0.97517,0.96534,0.875,0.91182,0.74253,0.99156,0.91826,0.96231,0.95057,0.8071,0.25339,0.01671,0.40358,0.90965,0.0005876,0.0005876,0.0005876
216,2199.96,0.76886,0.21443,0.07742,0.4878,0.97123,0.98238,0.875,0.91795,0.74986,0.96614,0.94531,0.95274,0.94782,0.74185,0.25902,0.0194,0.37963,0.90235,0.000581,0.000581,0.000581
217,2210.89,0.75462,0.22494,0.07818,0.48063,0.96349,0.99102,0.86244,0.91317,0.7635,0.9531,0.95264,0.95235,0.94825,0.72681,0.25625,0.01409,0.39763,0.89433,0.0005744,0.0005744,0.0005744
218,2219.16,0.7504,0.24602,0.07643,0.46777,0.95969,0.96467,0.88281,0.9096,0.75201,0.99082,0.91406,0.96195,0.94913,0.76612,0.25731,0.01546,0.39503,0.90561,0.0005678,0.0005678,0.0005678
219,2230.78,0.77358,0.23841,0.08801,0.48821,0.97098,0.98229,0.86647,0.91556,0.7472,0.98821,0.91406,0.96266,0.95733,0.77454,0.25085,0.01587,0.39321,0.89862,0.0005612,0.0005612,0.0005612
220,2242.23,0.77925,0.22887,0.07993,0.47743,0.97112,0.9824,0.8722,0.91638,0.74885,0.97541,0.92963,0.96324,0.95403,0.75115,0.24734,0.01778,0.37399,0.89109,0.0005546,0.0005546,0.0005546
221,2250.84,0.77083,0.20594,0.08036,0.47885,0.96913,0.98051,0.875,0.91191,0.74743,0.9519,0.92766,0.95796,0.95288,0.77231,0.25974,0.01917,0.37523,0.89311,0.000548,0.000548,0.000548
222,2262.45,0.76393,0.21895,0.07773,0.48065,0.97077,0.98136,0.875,0.91717,0.74374,0.95992,0.93556,0.9583,0.95373,0.76169,0.21799,0.01845,0.37864,0.89421,0.0005414,0.0005414,0.0005414
223,2272.59,0.76077,0.22088,0.07796,0.48444,0.9673,0.97101,0.875,0.91952,0.74767,0.97561,0.93738,0.96294,0.95327,0.76928,0.22721,0.013,0.3814,0.90061,0.0005348,0.0005348,0.0005348
224,2282.3,0.78145,0.20518,0.07425,0.49683,0.96894,0.97865,0.875,0.91439,0.75969,0.98328,0.91907,0.95322,0.95043,0.68848,0.26119,0.01672,0.37829,0.87934,0.0005282,0.0005282,0.0005282
225,2292.83,0.75295,0.21329,0.07174,0.46628,0.95203,0.97505,0.85938,0.91351,0.77229,0.975,0.90625,0.95231,0.94937,0.69264,0.26067,0.01922,0.37328,0.88041,0.0005216,0.0005216,0.0005216
226,2304.17,0.76485,0.21762,0.07887,0.49098,0.97641,0.97859,0.86719,0.9222,0.78323,0.96675,0.90869,0.954,0.9476,0.61431,0.25774,0.0193,0.35552,0.86169,0.000515,0.000515,0.000515
227,2312.88,0.76782,0.22887,0.06802,0.47749,0.96787,0.98243,0.87382,0.92941,0.74955,0.96642,0.90625,0.95469,0.94897,0.7636,0.22456,0.01758,0.38455,0.9052,0.0005084,0.0005084,0.0005084
228,2324.09,0.75763,0.22717,0.07879,0.46487,0.96783,0.96642,0.875,0.92438,0.77401,0.98314,0.91118,0.95814,0.94819,0.67021,0.25019,0.01519,0.35133,0.88019,0.0005018,0.0005018,0.0005018
229,2335.1,0.76283,0.184,0.0709,0.47162,0.97119,0.96451,0.875,0.91804,0.75494,0.98362,0.93844,0.96419,0.95403,0.73953,0.28312,0.0158,0.38757,0.89857,0.0004952,0.0004952,0.0004952
230,2343.6,0.75469,0.18098,0.07546,0.45413,0.96474,0.95723,0.87427,0.9179,0.7669,0.9706,0.92188,0.9596,0.95507,0.67846,0.21896,0.0171,0.37621,0.88187,0.0004886,0.0004886,0.0004886
231,2355.19,0.73643,0.2087,0.06855,0.59743,0.93769,0.97364,0.86568,0.91922,0.76489,0.98229,0.90625,0.96174,0.95352,0.69822,0.22988,0.01842,0.37729,0.8857,0.000482,0.000482,0.000482
232,2365.82,0.75594,0.20147,0.06469,0.46983,0.96114,0.99099,0.85931,0.91443,0.76013,0.95803,0.92969,0.96187,0.95335,0.73828,0.21467,0.01977,0.37873,0.88949,0.0004754,0.0004754,0.0004754
233,2374.51,0.75218,0.21394,0.0735,0.47229,0.95355,0.97353,0.86202,0.91323,0.76333,0.97496,0.91239,0.95127,0.94805,0.72325,0.23542,0.0167,0.37295,0.88314,0.0004688,0.0004688,0.0004688
234,2386.04,0.7427,0.19241,0.07311,0.46311,0.94798,0.96526,0.86833,0.92273,0.76828,0.98292,0.89923,0.95092,0.94808,0.70184,0.24934,0.01906,0.37522,0.8851,0.0004622,0.0004622,0.0004622
235,2397.43,0.75223,0.21614,0.07475,0.47132,0.96496,0.98218,0.86112,0.91484,0.76983,0.98302,0.90453,0.96152,0.95136,0.69651,0.24262,0.02297,0.36439,0.88302,0.0004556,0.0004556,0.0004556
236,2406.47,0.75086,0.20411,0.06754,0.46185,0.96479,0.99086,0.84717,0.91248,0.77901,0.98318,0.9132,0.96199,0.94986,0.64273,0.20845,0.01443,0.36155,0.86795,0.000449,0.000449,0.000449
