epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,621.335,1.06529,0.74958,0.37551,0.72305,1.08952,0.95731,0.8205,0.90807,0.60733,0.93547,0.90854,0.94902,0.86712,1.2024,0.74256,0.19133,0.61447,1.03619,0.00187328,0.00187328,0.00187328
34,638.965,1.05133,0.73747,0.38666,0.70924,1.10887,0.92427,0.86585,0.90867,0.65296,0.955,0.89024,0.95632,0.90085,0.98734,0.65081,0.20217,0.5691,0.97307,0.00186932,0.00186932,0.00186932
35,660.039,1.02099,0.65567,0.37318,0.68557,1.08016,0.94756,0.88415,0.9093,0.59079,0.9437,0.9198,0.95466,0.87157,1.27074,0.65943,0.16511,0.65238,1.05475,0.00186536,0.00186536,0.00186536
36,675.629,1.03177,0.67412,0.35965,0.67673,1.09041,0.94576,0.8505,0.90834,0.61227,0.96772,0.91405,0.9643,0.89367,1.20813,0.68768,0.17538,0.61161,1.03415,0.0018614,0.0018614,0.0018614
37,696.603,1.05197,0.6249,0.37897,0.68629,1.10168,0.92664,0.85366,0.91208,0.70579,0.93262,0.90854,0.95952,0.8968,0.85594,0.62575,0.18297,0.56057,0.93249,0.00185744,0.00185744,0.00185744
38,718.653,1.03516,0.65906,0.35201,0.68651,1.10228,0.96085,0.84756,0.90463,0.55074,0.92688,0.92757,0.9546,0.89279,1.39145,0.68178,0.19089,0.69832,1.12285,0.00185348,0.00185348,0.00185348
39,743.976,1.02882,0.57622,0.3439,0.65101,1.07589,0.95328,0.87088,0.90485,0.64124,0.96761,0.90854,0.95009,0.89078,1.09105,0.76076,0.16865,0.64794,1.00826,0.00184952,0.00184952,0.00184952
40,761.19,1.03246,0.6455,0.34749,0.68676,1.08582,0.95096,0.85976,0.90476,0.65179,0.97325,0.88742,0.96144,0.90436,1.04007,0.65434,0.16672,0.56981,0.99289,0.00184556,0.00184556,0.00184556
41,780.738,0.9948,0.61012,0.34475,0.67951,1.08302,0.9471,0.87344,0.91677,0.63549,0.97418,0.92015,0.96548,0.90203,1.11988,0.65378,0.16701,0.5705,1.02072,0.0018416,0.0018416,0.0018416
42,797.044,1.0143,0.59719,0.33983,0.67138,1.0878,0.97803,0.85366,0.9038,0.63345,0.96055,0.89069,0.94716,0.90078,1.09385,0.69389,0.16089,0.59625,1.02313,0.00183764,0.00183764,0.00183764
43,814.769,1.01673,0.63993,0.3467,0.68186,1.09073,0.93811,0.87805,0.90651,0.65436,0.96142,0.92683,0.95728,0.9129,1.08186,0.61249,0.15979,0.61296,1.00593,0.00183368,0.00183368,0.00183368
44,837.64,1.02075,0.64901,0.32868,0.69996,1.0834,0.98143,0.85366,0.91383,0.65165,0.96131,0.90894,0.96186,0.92019,1.10222,0.65348,0.17203,0.61282,0.99893,0.00182972,0.00182972,0.00182972
45,858.542,0.9923,0.60205,0.3268,0.66896,1.07876,0.94523,0.85366,0.90635,0.64602,0.96564,0.88415,0.95721,0.90787,1.0746,0.70083,0.16113,0.63801,0.99457,0.00182576,0.00182576,0.00182576
46,877.884,0.96666,0.54628,0.30779,0.62386,1.06298,0.9553,0.87195,0.91905,0.61416,0.95,0.92674,0.96491,0.91899,1.24095,0.58675,0.17725,0.59468,1.05505,0.0018218,0.0018218,0.0018218
47,899.872,0.99526,0.60123,0.31651,0.68006,1.07671,0.95308,0.87195,0.91887,0.5985,0.97368,0.90245,0.95457,0.89664,1.30776,0.66304,0.14908,0.6257,1.07956,0.00181784,0.00181784,0.00181784
48,920.035,1.01497,0.64214,0.32791,0.6829,1.09517,0.95707,0.85976,0.91212,0.66473,0.96699,0.92683,0.96652,0.91478,1.03472,0.57027,0.1741,0.55397,0.97548,0.00181388,0.00181388,0.00181388
49,941.028,0.97712,0.52947,0.29718,0.63592,1.06763,0.94644,0.88415,0.92477,0.63352,0.9733,0.92073,0.96106,0.91719,1.11116,0.57332,0.14818,0.57999,1.0094,0.00180992,0.00180992,0.00180992
50,960.086,1.0011,0.60637,0.28247,0.6315,1.07512,0.97563,0.85366,0.91085,0.56294,0.96668,0.88446,0.95861,0.91269,1.39469,0.55621,0.14937,0.65445,1.10005,0.00180596,0.00180596,0.00180596
51,983.017,1.00199,0.57401,0.27907,0.65097,1.0719,0.97969,0.85976,0.90748,0.65584,0.94906,0.90854,0.95619,0.90545,0.99508,0.53792,0.14454,0.5582,0.96673,0.001802,0.001802,0.001802
52,1006.75,0.98043,0.53718,0.28227,0.66121,1.05056,0.95378,0.88072,0.91986,0.69716,0.96503,0.90854,0.96215,0.91683,0.93885,0.52913,0.15268,0.54313,0.9528,0.00179804,0.00179804,0.00179804
53,1030.46,0.98052,0.56102,0.28759,0.64738,1.07213,0.96721,0.84756,0.91752,0.69329,0.94218,0.91463,0.96436,0.90932,0.91858,0.5931,0.14372,0.54363,0.95125,0.00179408,0.00179408,0.00179408
54,1055.28,0.94948,0.54502,0.25626,0.61032,1.06216,0.92335,0.88142,0.91292,0.70346,0.9554,0.91434,0.95429,0.90983,0.89669,0.60185,0.14246,0.51044,0.93464,0.00179012,0.00179012,0.00179012
55,1077.44,0.99134,0.57811,0.27344,0.65093,1.06899,0.92895,0.87696,0.92077,0.648,0.9615,0.9137,0.95764,0.91469,1.07799,0.58952,0.11448,0.54566,0.9963,0.00178616,0.00178616,0.00178616
56,1104.38,1.00797,0.49472,0.27269,0.65245,1.08078,0.96558,0.85976,0.91521,0.66374,0.98415,0.87805,0.95312,0.88615,1.0362,0.65654,0.13771,0.57163,0.98299,0.0017822,0.0017822,0.0017822
57,1124.6,0.9501,0.53372,0.26237,0.61866,1.05381,0.99205,0.84756,0.90682,0.66447,0.97897,0.89024,0.96354,0.91562,1.01769,0.59287,0.12229,0.54606,0.96888,0.00177824,0.00177824,0.00177824
58,1145.9,0.98236,0.59051,0.27928,0.66018,1.0872,0.97986,0.84146,0.91182,0.65797,0.96783,0.90244,0.96255,0.9097,1.02036,0.62322,0.12942,0.55704,0.98617,0.00177428,0.00177428,0.00177428
59,1170.26,1.00146,0.52702,0.25009,0.64831,1.07127,0.99281,0.84244,0.91464,0.68366,0.9434,0.91471,0.95841,0.91978,0.99619,0.51555,0.11471,0.54818,0.98008,0.00177032,0.00177032,0.00177032
60,1194.99,0.99065,0.5499,0.2583,0.64533,1.06914,0.97569,0.87805,0.91505,0.60657,0.97966,0.90854,0.96661,0.92267,1.2721,0.54319,0.1158,0.59712,1.06294,0.00176636,0.00176636,0.00176636
61,1218.57,0.97214,0.56033,0.24862,0.63008,1.07142,0.9725,0.86245,0.91931,0.59999,0.95239,0.90854,0.95583,0.91701,1.2738,0.57814,0.11632,0.56782,1.07233,0.0017624,0.0017624,0.0017624
62,1239.58,0.96092,0.55581,0.25811,0.63792,1.07734,0.97014,0.85976,0.92393,0.63203,0.94924,0.91216,0.95724,0.90599,1.1334,0.57405,0.116,0.57342,1.00834,0.00175844,0.00175844,0.00175844
63,1257.82,0.94906,0.50726,0.24738,0.61035,1.05416,0.96576,0.85986,0.91555,0.67262,0.9863,0.87803,0.97419,0.92578,1.00401,0.55788,0.11908,0.55279,0.96778,0.00175448,0.00175448,0.00175448
64,1277.78,0.98016,0.52443,0.25317,0.65806,1.06665,0.91813,0.88892,0.91554,0.63484,0.95624,0.93275,0.96309,0.91283,1.07082,0.65182,0.11905,0.55535,0.99182,0.00175052,0.00175052,0.00175052
65,1301.04,0.93771,0.49513,0.23504,0.61512,1.04852,0.98025,0.84756,0.92017,0.68934,0.92669,0.92488,0.95717,0.92273,0.96427,0.50376,0.12612,0.5356,0.95695,0.00174656,0.00174656,0.00174656
66,1324.03,0.93419,0.54197,0.23366,0.62758,1.04307,0.95921,0.86034,0.91655,0.73453,0.93107,0.89634,0.95422,0.90303,0.82168,0.61915,0.11169,0.51333,0.93442,0.0017426,0.0017426,0.0017426
67,1344.64,0.9374,0.55581,0.23768,0.62335,1.0493,0.95461,0.85366,0.91345,0.71041,0.96203,0.89024,0.95236,0.91275,0.85751,0.56479,0.10905,0.52182,0.93242,0.00173864,0.00173864,0.00173864
68,1366.31,0.92589,0.51283,0.22223,0.60705,1.03919,0.96423,0.85366,0.92333,0.72034,0.9378,0.90854,0.96485,0.9278,0.84321,0.53439,0.10506,0.52278,0.93291,0.00173468,0.00173468,0.00173468
69,1383.44,0.96451,0.47302,0.22803,0.6255,1.06317,0.95496,0.87805,0.92352,0.70074,0.9773,0.90244,0.96584,0.9185,0.89325,0.54192,0.11119,0.50192,0.93877,0.00173072,0.00173072,0.00173072
70,1405.49,0.94539,0.49996,0.22121,0.60666,1.06063,0.96561,0.85612,0.9163,0.64273,0.96408,0.88415,0.96329,0.92724,1.13376,0.52243,0.10245,0.57965,1.01682,0.00172676,0.00172676,0.00172676
71,1426.47,0.95049,0.46898,0.22066,0.60799,1.04769,0.9858,0.84654,0.91565,0.70113,0.95295,0.92073,0.96439,0.92209,0.91212,0.54609,0.10883,0.5208,0.93146,0.0017228,0.0017228,0.0017228
72,1450.16,0.95237,0.54048,0.23272,0.64677,1.06522,0.97308,0.84756,0.90925,0.69474,0.93177,0.91595,0.96188,0.91373,0.9415,0.58823,0.11111,0.53432,0.94831,0.00171884,0.00171884,0.00171884
73,1470.87,0.96283,0.49112,0.22192,0.62426,1.06317,0.97042,0.84756,0.91818,0.71717,0.94466,0.90854,0.96304,0.92088,0.83155,0.55104,0.10434,0.52429,0.92599,0.00171488,0.00171488,0.00171488
74,1497.14,0.97109,0.48321,0.24051,0.63155,1.07899,0.97617,0.85366,0.91877,0.65951,0.95589,0.90244,0.95586,0.91185,1.0748,0.5095,0.11366,0.55925,0.99138,0.00171092,0.00171092,0.00171092
75,1519.91,0.9758,0.53392,0.22531,0.60406,1.06012,0.97674,0.87195,0.91563,0.71238,0.97674,0.87195,0.9539,0.91304,0.87266,0.55324,0.11641,0.5201,0.92692,0.00170696,0.00170696,0.00170696
76,1543.52,0.93522,0.49737,0.21287,0.61751,1.04732,0.97924,0.86303,0.91278,0.70493,0.9249,0.92073,0.95512,0.91979,0.90464,0.5256,0.08984,0.54099,0.94544,0.001703,0.001703,0.001703
77,1563.3,0.93857,0.46707,0.2124,0.59966,1.04933,0.97639,0.86585,0.91183,0.71285,0.93758,0.89024,0.95812,0.91917,0.8614,0.53612,0.10473,0.53296,0.92903,0.00169904,0.00169904,0.00169904
78,1588.54,0.92879,0.46471,0.20684,0.5999,1.03053,0.96617,0.87074,0.92097,0.62738,0.94335,0.91386,0.95601,0.9168,1.18457,0.51667,0.0824,0.5826,1.04528,0.00169508,0.00169508,0.00169508
79,1609.14,0.92419,0.46834,0.21734,0.58067,1.04615,0.97915,0.85895,0.91673,0.61782,0.94387,0.9228,0.96055,0.92581,1.21524,0.51602,0.08015,0.56297,1.04515,0.00169112,0.00169112,0.00169112
80,1634.54,0.96369,0.50091,0.2043,0.59902,1.06883,0.98627,0.87606,0.921,0.66985,0.97816,0.89634,0.95693,0.92587,0.96644,0.47379,0.08795,0.49491,0.95419,0.00168716,0.00168716,0.00168716
81,1656.46,0.96279,0.4903,0.20765,0.61765,1.06087,0.97274,0.87023,0.92312,0.69162,0.96762,0.91099,0.96029,0.92856,0.9812,0.48466,0.09896,0.51412,0.96811,0.0016832,0.0016832,0.0016832
82,1678.09,0.91885,0.47386,0.19966,0.60435,1.04119,0.98581,0.84698,0.91582,0.6606,0.97834,0.89024,0.96047,0.92624,1.03428,0.54479,0.09915,0.52592,0.97384,0.00167924,0.00167924,0.00167924
83,1704.93,0.8844,0.47234,0.20167,0.58474,1.02981,0.99321,0.85366,0.92451,0.65885,0.99321,0.85366,0.95958,0.92569,1.06077,0.55046,0.08902,0.51415,0.98741,0.00167528,0.00167528,0.00167528
84,1731.54,0.89884,0.44304,0.20139,0.58378,1.03487,0.95791,0.88415,0.91551,0.65836,0.96106,0.90291,0.96583,0.92961,1.03915,0.47671,0.08876,0.51017,0.98319,0.00167132,0.00167132,0.00167132
85,1754.18,0.91595,0.48539,0.18853,0.60272,1.03411,0.98621,0.87247,0.9259,0.66706,0.98631,0.87835,0.964,0.92352,1.0677,0.53441,0.08453,0.51646,0.99312,0.00166736,0.00166736,0.00166736
86,1779.78,0.92813,0.49993,0.19023,0.60153,1.0417,0.94769,0.88382,0.92879,0.70718,0.97384,0.90804,0.95573,0.9321,0.91116,0.43178,0.08704,0.4836,0.93678,0.0016634,0.0016634,0.0016634
87,1804.72,0.91606,0.46731,0.19825,0.58688,1.02659,0.98248,0.86585,0.92387,0.71365,0.92612,0.92683,0.96282,0.92467,0.86241,0.47483,0.08458,0.47559,0.93827,0.00165944,0.00165944,0.00165944
88,1836.22,0.91972,0.45526,0.19906,0.59347,1.0329,0.96773,0.86585,0.91931,0.71804,0.95159,0.91463,0.9619,0.92284,0.85516,0.43366,0.07666,0.48299,0.93744,0.00165548,0.00165548,0.00165548
89,1859.04,0.89126,0.41624,0.18034,0.56432,1.01787,0.95417,0.88871,0.91144,0.65858,0.95535,0.91316,0.95837,0.91595,1.04955,0.47032,0.08481,0.57262,0.97568,0.00165152,0.00165152,0.00165152
90,1891.05,0.93821,0.49199,0.20138,0.61529,1.05353,0.97256,0.86445,0.90452,0.68061,0.95161,0.90244,0.95845,0.9211,0.95972,0.43542,0.07466,0.54182,0.95678,0.00164756,0.00164756,0.00164756
91,1918.52,0.888,0.40783,0.17632,0.55075,1.02282,0.97726,0.85976,0.91161,0.6676,0.96792,0.91997,0.96374,0.92685,1.05586,0.47422,0.06728,0.51442,0.988,0.0016436,0.0016436,0.0016436
92,1945.92,0.94141,0.44256,0.195,0.60194,1.04995,0.95949,0.86664,0.92395,0.72383,0.95593,0.92578,0.95985,0.92997,0.87604,0.39342,0.08907,0.49151,0.93718,0.00163964,0.00163964,0.00163964
93,1993.38,0.90076,0.46373,0.18903,0.59708,1.03792,0.97293,0.87664,0.91896,0.71192,0.9493,0.91344,0.95626,0.9252,0.8751,0.48277,0.07178,0.50409,0.93157,0.00163568,0.00163568,0.00163568
94,2023.17,0.91195,0.42758,0.17852,0.58185,1.04104,0.95953,0.86746,0.92176,0.71084,0.97052,0.89024,0.96142,0.92492,0.9105,0.48425,0.07825,0.49959,0.94233,0.00163172,0.00163172,0.00163172
95,2047.47,0.90827,0.43348,0.17746,0.5875,1.04159,0.95352,0.87556,0.92539,0.72509,0.95687,0.93902,0.9594,0.92569,0.85595,0.55392,0.08702,0.49414,0.93599,0.00162776,0.00162776,0.00162776
96,2073.24,0.90715,0.46241,0.17594,0.58656,1.0318,0.99284,0.84549,0.92532,0.689,0.9515,0.91463,0.96414,0.93034,0.96794,0.52538,0.07823,0.49999,0.96114,0.0016238,0.0016238,0.0016238
97,2097.41,0.87721,0.37932,0.16142,0.55604,1.01872,0.97908,0.85603,0.92279,0.66305,0.9463,0.92073,0.96567,0.92872,1.08729,0.47414,0.07503,0.52682,0.98934,0.00161984,0.00161984,0.00161984
98,2121.85,0.88516,0.4286,0.16294,0.56991,1.01671,0.97258,0.86522,0.92459,0.6918,0.9497,0.93293,0.96671,0.93615,0.94577,0.43049,0.06883,0.49575,0.94662,0.00161588,0.00161588,0.00161588
99,2152.82,0.90778,0.43281,0.15832,0.57459,1.01789,0.97267,0.8682,0.92488,0.7292,0.9443,0.93038,0.96666,0.92142,0.85994,0.48912,0.06627,0.4917,0.92062,0.00161192,0.00161192,0.00161192
100,2180.3,0.93058,0.45945,0.17671,0.59169,1.04406,0.99088,0.84756,0.93214,0.68207,0.96795,0.92064,0.96514,0.93158,0.9887,0.4759,0.06877,0.50771,0.96296,0.00160796,0.00160796,0.00160796
101,2209.89,0.90372,0.43849,0.17408,0.5883,1.03393,0.99889,0.84756,0.92413,0.69955,0.95734,0.91463,0.9659,0.93978,0.94573,0.43657,0.07661,0.48396,0.94788,0.001604,0.001604,0.001604
102,2245.11,0.92627,0.46,0.17282,0.58096,1.0416,0.96825,0.85976,0.93427,0.72687,0.93624,0.93293,0.96472,0.93174,0.84896,0.4889,0.08322,0.47773,0.91482,0.00160004,0.00160004,0.00160004
103,2278.97,0.89092,0.42909,0.17222,0.57614,1.02548,0.98299,0.85976,0.92368,0.67989,0.95133,0.92683,0.96582,0.93491,1.01763,0.46271,0.07333,0.4986,0.96398,0.00159608,0.00159608,0.00159608
104,2308.44,0.88035,0.4333,0.16588,0.5652,1.02408,0.97762,0.87805,0.93,0.71709,0.96819,0.90244,0.96683,0.93889,0.85541,0.40776,0.07035,0.45899,0.90971,0.00159212,0.00159212,0.00159212
105,2340.75,0.89066,0.39486,0.17572,0.55311,1.03046,0.96889,0.87195,0.92662,0.72501,0.95608,0.92914,0.96596,0.93282,0.81325,0.45035,0.07646,0.46713,0.91604,0.00158816,0.00158816,0.00158816
106,2373.34,0.87749,0.39209,0.1624,0.55185,1.02404,0.98863,0.84756,0.91774,0.72821,0.932,0.93293,0.96193,0.93222,0.79804,0.38885,0.09539,0.47603,0.90486,0.0015842,0.0015842,0.0015842
107,2410.2,0.90044,0.42416,0.16447,0.57159,1.02666,0.97311,0.88255,0.92396,0.71093,0.95391,0.91463,0.96403,0.93059,0.90713,0.41261,0.07319,0.49777,0.93012,0.00158024,0.00158024,0.00158024
108,2453.3,0.8758,0.42442,0.17089,0.5476,1.02103,0.97233,0.85722,0.91382,0.66222,0.95316,0.93293,0.96549,0.92734,1.04764,0.39692,0.07542,0.51852,0.97621,0.00157628,0.00157628,0.00157628
109,2506.73,0.88308,0.39822,0.15979,0.55886,1.02542,0.96636,0.87573,0.91751,0.7458,0.97848,0.90854,0.96222,0.92335,0.74142,0.42521,0.09361,0.46587,0.88751,0.00157232,0.00157232,0.00157232
110,2543.79,0.88198,0.42076,0.17091,0.55265,1.01309,0.94643,0.87195,0.91959,0.73005,0.96201,0.92643,0.96022,0.92633,0.79118,0.436,0.06936,0.48111,0.9066,0.00156836,0.00156836,0.00156836
111,2571.21,0.90244,0.41957,0.15733,0.56016,1.01628,0.98432,0.84756,0.92279,0.67697,0.9467,0.95732,0.96802,0.92956,0.9819,0.42439,0.0679,0.51322,0.9575,0.0015644,0.0015644,0.0015644
112,2593.14,0.91464,0.43447,0.16824,0.58441,1.04206,0.98593,0.85441,0.92564,0.66064,0.97448,0.92073,0.96621,0.93152,1.07068,0.44805,0.06384,0.5083,0.99299,0.00156044,0.00156044,0.00156044
113,2622.46,0.89056,0.38475,0.15089,0.56483,1.02085,0.98304,0.86585,0.9268,0.73037,0.91841,0.94512,0.96675,0.93712,0.81775,0.40753,0.06428,0.4739,0.9064,0.00155648,0.00155648,0.00155648
114,2648.04,0.87487,0.37332,0.14978,0.5539,1.02086,0.97245,0.86086,0.92318,0.719,0.96719,0.89881,0.96457,0.93124,0.87743,0.42916,0.06309,0.49185,0.92879,0.00155252,0.00155252,0.00155252
115,2682.24,0.92824,0.43417,0.15781,0.58862,1.05137,0.94683,0.90244,0.92672,0.70494,0.96181,0.92146,0.96739,0.92314,0.90993,0.50769,0.05592,0.50794,0.93306,0.00154856,0.00154856,0.00154856
116,2710.25,0.85541,0.3879,0.14412,0.56265,1.0062,0.98571,0.84099,0.92471,0.75393,0.95642,0.89024,0.95459,0.91858,0.75467,0.48919,0.06648,0.47788,0.89263,0.0015446,0.0015446,0.0015446
117,2739.96,0.85474,0.38817,0.14516,0.55334,1.0158,0.98484,0.85976,0.91952,0.74605,0.96284,0.92683,0.96378,0.93405,0.79005,0.42264,0.06426,0.45859,0.90243,0.00154064,0.00154064,0.00154064
118,2778.52,0.87489,0.35898,0.15389,0.55594,1.01427,0.9657,0.8583,0.93071,0.73482,0.95613,0.93026,0.9751,0.93406,0.81034,0.42019,0.08358,0.47362,0.91121,0.00153668,0.00153668,0.00153668
119,2816.35,0.86401,0.42334,0.15678,0.54973,1.01593,0.97211,0.85016,0.92422,0.73646,0.97434,0.92607,0.96766,0.93355,0.8095,0.42138,0.0735,0.47004,0.90647,0.00153272,0.00153272,0.00153272
